"PROVINSI","KECAMATAN","DESA","PROVNO","KABKOTNO","KECNO","DESANO","IDSP2010","PLN_HHOLD","PCT_PLN","NUM_HHOLDS","NUM_PLN","population","CLUST_POP","DESA_POP","pop","Clust_Code","Longitude","Latitude","EI_SubArea","FID","ho_size","Name"
"MALUKU","TANIMBAR UTARA","KELIOBER",81,1,50,26,8101050026,0.508475,0.734082,267,196,NA,1457,1457,1457,"810105002601",131.855924,-7.113617,"Saumlaki",12856,5.45692883895131,"810105002601"
"MALUKU","TANIMBAR UTARA","LAMDESAR TIMUR",81,1,50,27,8101050027,0.416667,0.472222,360,170,NA,1516,1516,1516,"810105002701",131.975439,-7.211605,"Saumlaki",12855,4.21111111111111,"810105002701"
"MALUKU","TANIMBAR UTARA","KELAAN",81,1,50,29,8101050029,0.722222,0.806202,129,104,NA,640,640,640,"810105002901",131.9161,-7.103871,"Saumlaki",12857,4.96124031007752,"810105002901"
"MALUKU","YARU","RUMNGEUR",81,1,51,2,8101051002,0,0,64,0,NA,255,303,255,"810105100201",131.907878,-7.067745,"Saumlaki",12859,4.734375,"810105100201"
"MALUKU","YARU","RUMNGEUR",81,1,51,2,8101051002,0,0,64,0,NA,48,303,48,"810105100202",131.909118,-7.074422,"Saumlaki",12858,4.734375,"810105100202"
"MALUKU","YARU","SOFYANIN",81,1,51,4,8101051004,0,0,191,0,NA,509,912,509,"810105100401",131.94877,-7.031447,"Saumlaki",12860,4.77486910994764,"810105100401"
"MALUKU","YARU","SOFYANIN",81,1,51,4,8101051004,0,0,191,0,NA,403,912,403,"810105100402",131.951778,-7.023641,"Saumlaki",12861,4.77486910994764,"810105100402"
"MALUKU","YARU","ADODO FORDATA",81,1,51,6,8101051006,0,0,200,0,NA,627,895,627,"810105100601",131.976033,-7.00074,"Saumlaki",12862,4.475,"810105100601"
"MALUKU","YARU","ADODO FORDATA",81,1,51,6,8101051006,0,0,200,0,NA,268,895,268,"810105100602",131.976673,-6.999432,"Saumlaki",12865,4.475,"810105100602"
"MALUKU","WUAR LABOBAR","KILON",81,1,52,1,8101052001,0,0.008929,112,1,NA,748,748,748,"810105200101",131.430325,-7.343922,"Saumlaki",12843,6.67857142857143,"810105200101"
"MALUKU","WUAR LABOBAR","LABOBAR",81,1,52,3,8101052003,0,0,148,0,NA,467,856,467,"810105200301",131.40212,-7.226271,"Saumlaki",12846,5.78378378378378,"810105200301"
"MALUKU","WUAR LABOBAR","LABOBAR",81,1,52,3,8101052003,0,0,148,0,NA,389,856,389,"810105200302",131.443805,-7.09855,"Saumlaki",12847,5.78378378378378,"810105200302"
"MALUKU","WUAR LABOBAR","WUNLAH",81,1,52,4,8101052004,0,0,209,0,NA,1007,1283,1007,"810105200401",131.437432,-7.313948,"Saumlaki",12845,6.13875598086124,"810105200401"
"MALUKU","WUAR LABOBAR","WUNLAH",81,1,52,4,8101052004,0,0,209,0,NA,276,1283,276,"810105200402",131.446883,-7.333471,"Saumlaki",12844,6.13875598086124,"810105200402"
"MALUKU","WUAR LABOBAR","AWEAR RUMNGEUR",81,1,52,6,8101052006,0,0,142,0,NA,673,673,673,"810105200601",131.516153,-7.235105,"Saumlaki",12850,4.73943661971831,"810105200601"
"MALUKU","WUAR LABOBAR","WATMASA",81,1,52,7,8101052007,0,0.008811,227,2,NA,1420,1420,1420,"810105200701",131.572565,-7.137072,"Saumlaki",12851,6.25550660792952,"810105200701"
"MALUKU","WUAR LABOBAR","LINGADA",81,1,52,13,8101052013,0,0,0,0,NA,215,425,215,"810105201301",131.259009,-7.311884,"Saumlaki",12842,Inf,"810105201301"
"MALUKU","WUAR LABOBAR","LINGADA",81,1,52,13,8101052013,0,0,0,0,NA,210,425,210,"810105201302",131.292292,-7.326881,"Saumlaki",12841,Inf,"810105201302"
"MALUKU","NIRUNMAS","ARMA",81,1,53,4,8101053004,0,0,340,0,NA,1900,1900,1900,"810105300401",131.691938,-7.424079,"Saumlaki",12848,5.58823529411765,"810105300401"
"MALUKU","NIRUNMAS","WATMURI",81,1,53,5,8101053005,0,0,298,0,NA,1961,1961,1961,"810105300501",131.700129,-7.42206,"Saumlaki",12849,6.58053691275168,"810105300501"
"MALUKU","KORMOMOLIN","ALUSI BUUK JALIN",81,1,54,4,8101054004,0,0,49,0,NA,250,250,250,"810105400401",131.582916,-7.664105,"Saumlaki",12838,5.10204081632653,"810105400401"
"MALUKU","KORMOMOLIN","KILMASA",81,1,54,8,8101054008,0,0,104,0,NA,591,591,591,"810105400801",131.628891,-7.608401,"Saumlaki",12839,5.68269230769231,"810105400801"
"MALUKU","KORMOMOLIN","LUMASEBU",81,1,54,9,8101054009,0,0,110,0,NA,610,610,610,"810105400901",131.645763,-7.562376,"Saumlaki",12840,5.54545454545455,"810105400901"
"MALUKU","WUAR LABOBAR","NURKAT",81,1,55,1,8101055001,0,0,0,0,NA,679,679,679,"810105500101",131.463855,-6.906628,"Saumlaki",12863,Inf,"810105500101"
"MALUKU","WUAR LABOBAR","TUTUNAMETAL",81,1,55,2,8101055002,0,0,0,0,NA,406,406,406,"810105500201",131.522403,-6.79498,"Saumlaki",12864,Inf,"810105500201"
"MALUKU","WUAR LABOBAR","WULMASA",81,1,55,3,8101055003,0,0,0,0,NA,505,505,505,"810105500301",131.524422,-6.745678,"Saumlaki",12867,Inf,"810105500301"
"MALUKU","WUAR LABOBAR","WADANKAU",81,1,55,4,8101055004,0,0,0,0,NA,656,656,656,"810105500401",131.609012,-6.709212,"Saumlaki",12868,Inf,"810105500401"
"MALUKU","WUAR LABOBAR","ADODOMOLO",81,1,55,5,8101055005,0,0,0,0,NA,644,739,644,"810105500501",131.562677,-6.706317,"Saumlaki",12869,Inf,"810105500501"
"MALUKU","WUAR LABOBAR","ADODOMOLO",81,1,55,5,8101055005,0,0,0,0,NA,95,739,95,"810105500502",131.590804,-6.673664,"Saumlaki",12866,Inf,"810105500502"
