"PROVINSI","KECAMATAN","DESA","PROVNO","KABKOTNO","KECNO","DESANO","IDSP2010","PLN_HHOLD","PCT_PLN","NUM_HHOLDS","NUM_PLN","population","CLUST_POP","DESA_POP","pop","Clust_Code","Longitude","Latitude","EI_SubArea","FID","ho_size","Name"
"NUSA TENGGARA TIMUR","LARANTUKA","BALELA",53,9,30,15,5309030015,1,0.99156118144,237,235,1192,1192,1192,1192,"530903001599",122.974370806903,-8.32876596897121,"FloresTimu",NA,5.0295358649789,"530903001599"
"NUSA TENGGARA TIMUR","LARANTUKA","LOKEA",53,9,30,18,5309030018,0.79665738162,0.98275862069,348,342,1656,1656,1656,1656,"530903001899",122.979994953698,-8.32931931334107,"FloresTimu",NA,4.75862068965517,"530903001899"
"NUSA TENGGARA TIMUR","LARANTUKA","AMAGARAPATI",53,9,30,20,5309030020,0.89939637827,0.99790794979,478,477,2411,2411,2411,2411,"530903002099",122.984089846971,-8.32378132665324,"FloresTimu",NA,5.04393305439331,"530903002099"
"NUSA TENGGARA TIMUR","LEWOLEMA","RIANGKOTEK",53,9,21,4,5309021004,0.73786407767,0.94764397906,191,181,911,911,911,911,"530902100499",122.895459964363,-8.2902252201156,"FloresTimu",NA,4.7696335078534,"530902100499"
"NUSA TENGGARA TIMUR","TANJUNG BUNGA","PATISIRAWALANG",53,9,20,19,5309020019,0,0,163,0,1029,1029,1029,1029,"530902001999",122.875934857601,-8.09643031504181,"FloresTimu",NA,6.31288343558282,"530902001999"
"NUSA TENGGARA TIMUR","TITEHENA","KOBASOMA",53,9,11,2,5309011002,0,0,168,0,714,714,714,714,"530901100299",122.733768988368,-8.38123070770249,"FloresTimu",NA,4.25,"530901100299"
"NUSA TENGGARA TIMUR","TITEHENA","LERABOLENG",53,9,11,9,5309011009,0,0.00321543408,311,1,1292,1292,1292,1292,"530901100999",122.812921200587,-8.36815381318164,"FloresTimu",NA,4.15434083601286,"530901100999"
"NUSA TENGGARA TIMUR","WULANGGITANG","BORU KEDANG",53,9,10,10,5309010010,0.32558139535,0.55813953488,215,120,983,983,983,983,"530901001099",122.671354429495,-8.54562458544698,"FloresTimu",NA,4.57209302325581,"530901001099"
"NUSA TENGGARA TIMUR","ILEBURA","NOBOKONGA",53,9,12,5,5309012005,0,0.22432432432,370,83,1823,1823,1823,1823,"530901200599",122.783698583907,-8.4723015069419,"FloresTimu",NA,4.92702702702703,"530901200599"
"NUSA TENGGARA TIMUR","ATADEI","ILE KIMOK",53,8,20,14,5308020014,0,0,367,0,1485,1485,1485,1485,"530802001499",123.543445631398,-8.44410430678955,"FloresTimu",NA,4.04632152588556,"530802001499"
"NUSA TENGGARA TIMUR","ATADEI","LEWOGROMA",53,8,20,21,5308020021,0,0,39,0,139,139,139,139,"530802002199",123.56493150419,-8.49029733749464,"FloresTimu",NA,3.56410256410256,"530802002199"
"NUSA TENGGARA TIMUR","ATADEI","NUBABOLI",53,8,20,22,5308020022,0,0,56,0,213,213,213,213,"530802002299",123.488526602484,-8.42550661181902,"FloresTimu",NA,3.80357142857143,"530802002299"
