"PROVINSI","KECAMATAN","DESA","PROVNO","KABKOTNO","KECNO","DESANO","IDSP2010","PLN_HHOLD","PCT_PLN","NUM_HHOLDS","NUM_PLN","population","CLUST_POP","DESA_POP","pop","Clust_Code","Longitude","Latitude","EI_SubArea","FID","ho_size","Name"
"NUSA TENGGARA TIMUR","KOTA WAINGAPU","LUKU KAMARU",53,2,70,14,5302070014,0,0,116,0,559,559,559,559,"530207001499",120.143638792115,-9.76642367900273,"AreaSumba",NA,4.81896551724138,"530207001499"
"NUSA TENGGARA TIMUR","KOTA WAINGAPU","MBATAKAPIDU",53,2,70,12,5302070012,0.10893854749,0.26764705882,340,91,1656,1656,1656,1656,"530207001299",120.204338591832,-9.71515454936803,"AreaSumba",NA,4.87058823529412,"530207001299"
"NUSA TENGGARA TIMUR","KAMBATA MAPAMBUHANG","MAIDANG",53,2,61,4,5302061004,0,0,173,0,800,800,800,800,"530206100499",120.16272457062,-9.84168293694748,"AreaSumba",NA,4.6242774566474,"530206100499"
"NUSA TENGGARA TIMUR","KAMBATA MAPAMBUHANG","WAIMBIDI",53,2,61,1,5302061001,0,0,116,0,438,438,438,438,"530206100199",120.29093410155,-9.81985902788472,"AreaSumba",NA,3.77586206896552,"530206100199"
"NUSA TENGGARA TIMUR","PANDAWAI","WATUMBAKA",53,2,60,11,5302060011,0.38753387534,0.36111111111,360,130,1582,1582,1582,1582,"530206001199",120.396234001279,-9.67482443718694,"AreaSumba",NA,4.39444444444444,"530206001199"
"NUSA TENGGARA TIMUR","PANDAWAI","LAINDEHA",53,2,60,15,5302060015,0,0,93,0,470,470,470,470,"530206001599",120.33193997327,-9.83051505425698,"AreaSumba",NA,5.05376344086022,"530206001599"
"NUSA TENGGARA TIMUR","UMALULU","NGARU KANORU",53,2,52,19,5302052019,0,0,130,0,690,690,690,690,"530205201999",120.582996228499,-9.97227170407202,"AreaSumba",NA,5.30769230769231,"530205201999"
"NUSA TENGGARA TIMUR","RINDI","KABARU",53,2,51,4,5302051004,0.03448275862,0.06060606061,198,12,814,814,814,814,"530205100499",120.797284004433,-10.0338301903246,"AreaSumba",NA,4.11111111111111,"530205100499"
"NUSA TENGGARA TIMUR","PAHUNGALODU","TAMMA",53,2,40,14,5302040014,0,0,321,0,1407,1407,1407,1407,"530204001499",120.620769167899,-10.0980265193785,"AreaSumba",NA,4.38317757009346,"530204001499"
"NUSA TENGGARA TIMUR","PAHUNGALODU","KURUWAKI",53,2,40,10,5302040010,0,0.21717171717,198,43,692,692,692,692,"530204001099",120.574230820944,-10.1396707253078,"AreaSumba",NA,3.49494949494949,"530204001099"
"NUSA TENGGARA TIMUR","PAHUNGALODU","PAMBURU",53,2,40,11,5302040011,0,0,184,0,705,705,705,705,"530204001199",120.634572119039,-10.1570891925736,"AreaSumba",NA,3.83152173913043,"530204001199"
"NUSA TENGGARA TIMUR","PAHUNGALODU","MBURUKULU",53,2,40,16,5302040016,0.17341040462,0.1936416185,346,67,1565,1565,1565,1565,"530204001699",120.787206074821,-10.0927460851802,"AreaSumba",NA,4.52312138728324,"530204001699"
"NUSA TENGGARA TIMUR","NGADU NGALA","KABANDA",53,2,35,4,5302035004,0,0.00534759358,187,1,659,659,659,659,"530203500499",120.456619481671,-10.1550534308642,"AreaSumba",NA,3.52406417112299,"530203500499"
"NUSA TENGGARA TIMUR","MAHU","HARAY",53,2,34,6,5302034006,0,0,142,0,521,521,521,521,"530203400699",120.501894050096,-10.1466940571084,"AreaSumba",NA,3.66901408450704,"530203400699"
"NUSA TENGGARA TIMUR","MAHU","WAIRARA",53,2,34,3,5302034003,0,0,96,0,486,486,486,486,"530203400399",120.523306467675,-10.0665794061453,"AreaSumba",NA,5.0625,"530203400399"
"NUSA TENGGARA TIMUR","MAHU","PRAI KALALA",53,2,34,4,5302034004,0,0,88,0,439,439,439,439,"530203400499",120.502304327908,-10.0349273892817,"AreaSumba",NA,4.98863636363636,"530203400499"
"NUSA TENGGARA TIMUR","MAHU","PATAMAWAI",53,2,34,1,5302034001,0,0,118,0,610,610,610,610,"530203400199",120.473401854969,-10.0656159879403,"AreaSumba",NA,5.16949152542373,"530203400199"
"NUSA TENGGARA TIMUR","KAHAUNGU ETI","LAI MBONGA",53,2,33,8,5302033008,0,0,141,0,623,623,623,623,"530203300899",120.442774631601,-9.86160122343249,"AreaSumba",NA,4.41843971631206,"530203300899"
"NUSA TENGGARA TIMUR","KAHAUNGU ETI","MATAWAI KATINGGA",53,2,33,6,5302033006,0,0,99,0,454,454,454,454,"530203300699",120.493712888652,-9.84494394162562,"AreaSumba",NA,4.58585858585859,"530203300699"
"NUSA TENGGARA TIMUR","KAHAUNGU ETI","MAU RAMBA",53,2,33,1,5302033001,0,0,113,0,503,503,503,503,"530203300199",120.393539275667,-9.98279680698919,"AreaSumba",NA,4.45132743362832,"530203300199"
"NUSA TENGGARA TIMUR","KAHAUNGU ETI","KAMBATA BUNDUNG",53,2,33,2,5302033002,0,0,291,0,1268,1268,1268,1268,"530203300299",120.454882393485,-9.97828084529832,"AreaSumba",NA,4.3573883161512,"530203300299"
"NUSA TENGGARA TIMUR","MATAWAI LA PAWU","KATIKUWAI",53,2,32,3,5302032003,0,0.06995884774,243,17,1253,1253,1253,1253,"530203200399",120.219144799712,-10.0763139509404,"AreaSumba",NA,5.15637860082305,"530203200399"
"NUSA TENGGARA TIMUR","MATAWAI LA PAWU","KARIPI",53,2,32,1,5302032001,0,0,108,0,516,516,516,516,"530203200199",120.310309191466,-10.052553802424,"AreaSumba",NA,4.77777777777778,"530203200199"
"NUSA TENGGARA TIMUR","KARERA","NANGGA",53,2,31,5,5302031005,0,0,166,0,744,744,744,744,"530203100599",120.315164144329,-10.1331733296091,"AreaSumba",NA,4.48192771084337,"530203100599"
"NUSA TENGGARA TIMUR","PABERIWAI","PABERA MANERA",53,2,30,21,5302030021,0,0,166,0,843,843,843,843,"530203002199",120.508672009687,-9.99915534811035,"AreaSumba",NA,5.07831325301205,"530203002199"
"NUSA TENGGARA TIMUR","PABERIWAI","WINU MURU",53,2,30,25,5302030025,0,0,106,0,437,437,437,437,"530203002599",120.336071014833,-10.0695203492349,"AreaSumba",NA,4.12264150943396,"530203002599"
"NUSA TENGGARA TIMUR","PABERIWAI","KARERA JANGGA",53,2,30,11,5302030011,0,0.00440528634,227,1,992,992,992,992,"530203001199",120.380276135064,-10.0829111259391,"AreaSumba",NA,4.37004405286344,"530203001199"
"NUSA TENGGARA TIMUR","PABERIWAI","LAI TAKU",53,2,30,26,5302030026,0,0,104,0,406,406,406,406,"530203002699",120.419534807729,-10.055993206228,"AreaSumba",NA,3.90384615384615,"530203002699"
"NUSA TENGGARA TIMUR","PABERIWAI","MEHANG MATA",53,2,30,18,5302030018,0,0,192,0,898,898,898,898,"530203001899",120.393352607795,-10.0140064723599,"AreaSumba",NA,4.67708333333333,"530203001899"
"NUSA TENGGARA TIMUR","PINUPAHAR","WANGGA BEWA",53,2,21,4,5302021004,0,0.00465116279,215,1,924,924,924,924,"530202100499",120.13836441556,-10.1289149661295,"AreaSumba",NA,4.29767441860465,"530202100499"
"NUSA TENGGARA TIMUR","TABUNDUNG","TAPIL",53,2,20,2,5302020002,0,0,63,0,290,290,290,290,"530202000299",120.013921737694,-9.95713052066484,"AreaSumba",NA,4.6031746031746,"530202000299"
"NUSA TENGGARA TIMUR","TABUNDUNG","BANGGA WATU",53,2,20,16,5302020016,0,0,83,0,358,358,358,358,"530202001699",119.985227890812,-9.92017360016679,"AreaSumba",NA,4.31325301204819,"530202001699"
"NUSA TENGGARA TIMUR","TABUNDUNG","WUDI PANDAK",53,2,20,13,5302020013,0.22695035461,0,120,0,581,581,581,581,"530202001399",120.057081093319,-9.97177392571962,"AreaSumba",NA,4.84166666666667,"530202001399"
"NUSA TENGGARA TIMUR","TABUNDUNG","WAIKANABU",53,2,20,10,5302020010,0,0,199,0,912,912,912,912,"530202001099",120.162591863361,-9.96536897106943,"AreaSumba",NA,4.58291457286432,"530202001099"
"NUSA TENGGARA TIMUR","TABUNDUNG","PINDU HURANI",53,2,20,14,5302020014,0,0,104,0,467,467,467,467,"530202001499",120.008459345183,-10.022351224259,"AreaSumba",NA,4.49038461538461,"530202001499"
"NUSA TENGGARA TIMUR","TABUNDUNG","TARIMBANG",53,2,20,1,5302020001,0,0,232,0,1230,1230,1230,1230,"530202000199",119.953395228123,-9.96198227712652,"AreaSumba",NA,5.30172413793103,"530202000199"
"NUSA TENGGARA TIMUR","KATALA HAMU LINGU","MATAWAI AMAHU",53,2,13,5,5302013005,0,0.01388888889,72,1,368,368,368,368,"530201300599",119.898290024512,-9.79896814667743,"AreaSumba",NA,5.11111111111111,"530201300599"
"NUSA TENGGARA TIMUR","KATALA HAMU LINGU","KOMBAPARI",53,2,13,3,5302013003,0,0,138,0,761,761,761,761,"530201300399",119.950761011526,-9.79869764760957,"AreaSumba",NA,5.51449275362319,"530201300399"
"NUSA TENGGARA TIMUR","KATALA HAMU LINGU","MANDAHU",53,2,13,4,5302013004,0,0,120,0,615,615,615,615,"530201300499",119.999126369467,-9.81988138758422,"AreaSumba",NA,5.125,"530201300499"
"NUSA TENGGARA TIMUR","KATALA HAMU LINGU","PRAI BAKUL",53,2,13,1,5302013001,0,0.00858369099,233,2,966,966,966,966,"530201300199",119.867408810392,-9.88175510850856,"AreaSumba",NA,4.14592274678112,"530201300199"
"NUSA TENGGARA TIMUR","LEWATIDAHU","KANGELI",53,2,12,3,5302012003,0,0.04861111111,288,14,1404,1404,1404,1404,"530201200399",119.787550224569,-9.70675394272705,"AreaSumba",NA,4.875,"530201200399"
"NUSA TENGGARA TIMUR","LEWATIDAHU","MONDU LAMBI",53,2,12,5,5302012005,0,0,102,0,642,642,642,642,"530201200599",119.775452083762,-9.87987315030404,"AreaSumba",NA,6.29411764705882,"530201200599"
"NUSA TENGGARA TIMUR","LEWATIDAHU","BIDI PRAING",53,2,12,6,5302012006,0,0,141,0,614,614,614,614,"530201200699",119.780198210888,-9.75413211569038,"AreaSumba",NA,4.35460992907801,"530201200699"
"NUSA TENGGARA TIMUR","LEWATIDAHU","UMAMANU",53,2,12,2,5302012002,0,0,149,0,865,865,865,865,"530201200299",119.779466411862,-9.845010287868,"AreaSumba",NA,5.80536912751678,"530201200299"
"NUSA TENGGARA TIMUR","NGGAHA ORI ANGU","PULU PANJANG",53,2,11,5,5302011005,0,0,225,0,1104,1104,1104,1104,"530201100599",120.062094447556,-9.76625876043596,"AreaSumba",NA,4.90666666666667,"530201100599"
"NUSA TENGGARA TIMUR","NGGAHA ORI ANGU","TANATUKU",53,2,11,11,5302011011,0.18025751073,0.21052631579,190,40,979,979,979,979,"530201101199",120.00155531834,-9.73827503957262,"AreaSumba",NA,5.15263157894737,"530201101199"
"NUSA TENGGARA TIMUR","NGGAHA ORI ANGU","NGADU LANGGI",53,2,11,13,5302011013,0,0.00757575758,132,1,589,589,589,589,"530201101399",120.066378205949,-9.8277346516899,"AreaSumba",NA,4.46212121212121,"530201101399"
"NUSA TENGGARA TIMUR","NGGAHA ORI ANGU","TANDULA JANGGA",53,2,11,10,5302011010,0,0.04672897196,107,5,546,546,546,546,"530201101099",120.04896214628,-9.6383511431934,"AreaSumba",NA,5.10280373831776,"530201101099"
"NUSA TENGGARA TIMUR","LABOYA BARAT","GAURA",53,1,23,2,5301023002,0,0.0021691974,461,1,2290,2290,2290,2290,"530102300299",119.26154036066,-9.71510917234922,"AreaSumba",NA,4.96746203904555,"530102300299"
"NUSA TENGGARA TIMUR","LABOYA BARAT","HARONA KALA",53,1,23,4,5301023004,0,0,243,0,1416,1416,1416,1416,"530102300499",119.314731416582,-9.74319120993363,"AreaSumba",NA,5.82716049382716,"530102300499"
"NUSA TENGGARA TIMUR","LABOYA BARAT","WETANA",53,1,23,1,5301023001,0,0.11751152074,434,51,2045,2045,2045,2045,"530102300199",119.1925512445,-9.7046335283164,"AreaSumba",NA,4.71198156682028,"530102300199"
"NUSA TENGGARA TIMUR","LAMBOYA","KABU KARUDI",53,1,21,9,5301021009,0.15990990991,0.26666666667,360,96,1923,1923,1923,1923,"530102100999",119.360591670998,-9.72064191272891,"AreaSumba",NA,5.34166666666667,"530102100999"
"NUSA TENGGARA TIMUR","LAMBOYA","LABOYA BAWA",53,1,21,7,5301021007,0.07459207459,0.23492063492,315,74,1747,1747,1747,1747,"530102100799",119.34979920113,-9.73497246683288,"AreaSumba",NA,5.54603174603175,"530102100799"
"NUSA TENGGARA TIMUR","LAMBOYA","LABOYA DETE",53,1,21,10,5301021010,0,0,322,0,1792,1792,1792,1792,"530102101099",119.335141123513,-9.67588230938273,"AreaSumba",NA,5.56521739130435,"530102101099"
"NUSA TENGGARA TIMUR","LAMBOYA","RAJAKA",53,1,21,12,5301021012,0,0,329,0,1851,1851,1851,1851,"530102101299",119.390652373315,-9.72341936172074,"AreaSumba",NA,5.62613981762918,"530102101299"
"NUSA TENGGARA TIMUR","LAMBOYA","RINGU RARA",53,1,21,13,5301021013,0,0.02083333333,288,6,1493,1493,1493,1493,"530102101399",119.385099532161,-9.73595381700218,"AreaSumba",NA,5.18402777777778,"530102101399"
"NUSA TENGGARA TIMUR","KOTA WAIKABUBAK","MALITI",53,1,60,3,5301060003,0.90214797136,0.9897084048,583,577,2625,2625,2625,2625,"530106000399",119.410220330865,-9.63750296860091,"AreaSumba",NA,4.50257289879931,"530106000399"
"NUSA TENGGARA TIMUR","LABOYA BARAT","PATIALA DETE",53,1,23,3,5301023003,0,0,337,0,1576,1576,1576,1576,"530102300399",119.298127112662,-9.70876937403931,"AreaSumba",NA,4.67655786350148,"530102300399"
"NUSA TENGGARA TIMUR","LAMBOYA","WELIBO",53,1,21,5,5301021005,0.00845665962,0.0059347181,337,2,1806,1806,1806,1806,"530102100599",119.328331598314,-9.70947838435537,"AreaSumba",NA,5.35905044510386,"530102100599"
"NUSA TENGGARA TIMUR","KOTA WAIKABUBAK","TEBARA",53,1,60,9,5301060009,0.0505952381,0.08653846154,520,45,2992,2992,2992,2992,"530106000999",119.43914790695,-9.63926770250153,"AreaSumba",NA,5.75384615384615,"530106000999"
"NUSA TENGGARA TIMUR","LOLI","DEDE KADU",53,1,50,1,5301050001,0.31462140992,0.78560490046,653,513,3424,3424,3424,3424,"530105000199",119.406771711053,-9.66255855214389,"AreaSumba",NA,5.24349157733538,"530105000199"
"NUSA TENGGARA TIMUR","LAMBOYA","SODANA",53,1,21,11,5301021011,0,0.00333333333,300,1,1621,1621,1621,1621,"530102101199",119.381266530533,-9.69256483431545,"AreaSumba",NA,5.40333333333333,"530102101199"
"NUSA TENGGARA TIMUR","KOTA WAIKABUBAK","WAILIANG",53,1,60,2,5301060002,0.82587064677,0.98187311178,993,975,4514,4514,4514,4514,"530106000299",119.4045418892,-9.63485169111546,"AreaSumba",NA,4.54582074521652,"530106000299"
"NUSA TENGGARA TIMUR","KOTA WAIKABUBAK","KALEMBU KUNI",53,1,60,10,5301060010,0.13686534216,0.19888734353,719,143,4272,4272,4272,4272,"530106001099",119.456500663872,-9.64267715711382,"AreaSumba",NA,5.94158553546592,"530106001099"
"NUSA TENGGARA TIMUR","KOTA WAIKABUBAK","KODAKA",53,1,60,7,5301060007,0.31567328918,0.34844192635,353,123,2103,2103,2103,2103,"530106000799",119.427660695003,-9.62847005360432,"AreaSumba",NA,5.95750708215297,"530106000799"
