FID,PROVINSI,KECAMATAN,DESA,PROVNO,KABKOTNO,KECNO,DESANO,IDSP2010,KABKOT,SUMBER,id_kec,POLY,IDSP,VILLAGE_CO,KODE_PROV,NAMA_PROV,KODE_KAB,NAMA_KAB,KODE_KEC,NAMA_KEC,KODE_DESA,NAMA_DESA,R401A,R401B,R401C,R501A,R501B,PLN_HHOLD,NO_PLN,AREA_KM2,TOT_POP,TOT_HHOLD,POP_DEN,HHOLD_DEN,MID,PLN_GRID,X,Y,Longitude,Latitude
3657,NUSA TENGGARA TIMUR,OMESURI,ARAMENGI,53,08,060,016,5308060016,LEMBATA,BADAN PUSAT STATISTIK,5308060,POLY,0,5308060016,53,NUSA TENGGARA TIMUR,8,LEMBATA,60,OMESURI,16,ARAMENGI,323,370,185,29,0,0.156757,156,4.399314,693,185,157.524554,42.052009,0.154208,0,13774014.1622,-924533.994376,123.734074,-8.276298
3659,NUSA TENGGARA TIMUR,OMESURI,HINGALAMAMENGI,53,08,060,014,5308060014,LEMBATA,BADAN PUSAT STATISTIK,5308060,POLY,0,5308060014,53,NUSA TENGGARA TIMUR,8,LEMBATA,60,OMESURI,14,HINGALAMAMENGI,577,637,365,126,188,0.345205,239,3.082602,1214,365,393.823097,118.40645,0.091899,0,13772883.0714,-923142.74847,123.723914,-8.26393
3660,NUSA TENGGARA TIMUR,OMESURI,DOLULOLONG,53,08,060,013,5308060013,LEMBATA,BADAN PUSAT STATISTIK,5308060,POLY,0,5308060013,53,NUSA TENGGARA TIMUR,8,LEMBATA,60,OMESURI,13,DOLULOLONG,284,352,191,52,137,0.272251,139,3.50072,636,191,181.67689,54.560198,0.135382,0,13771546.7064,-921735.519452,123.711909,-8.25142
3670,NUSA TENGGARA TIMUR,OMESURI,WALANGSAWAH,53,08,060,003,5308060003,LEMBATA,BADAN PUSAT STATISTIK,5308060,POLY,0,5308060003,53,NUSA TENGGARA TIMUR,8,LEMBATA,60,OMESURI,3,WALANGSAWAH,423,487,226,99,24,0.438053,127,7.298131,910,226,124.689457,30.966832,0.179701,0,13775440.9511,-926737.753486,123.746892,-8.295888
3672,NUSA TENGGARA TIMUR,OMESURI,NILANAPO,53,08,060,001,5308060001,LEMBATA,BADAN PUSAT STATISTIK,5308060,POLY,0,5308060001,53,NUSA TENGGARA TIMUR,8,LEMBATA,60,OMESURI,1,NILANAPO,295,307,179,0,27,0,179,14.577521,602,179,41.296458,12.279179,0.285375,0,13769407.1972,-935166.125287,123.692689,-8.370802
3673,NUSA TENGGARA TIMUR,WULANDONI,LELATA,53,08,011,001,5308011001,LEMBATA,BADAN PUSAT STATISTIK,5308011,POLY,0,5308011001,53,NUSA TENGGARA TIMUR,8,LEMBATA,11,WULANDONI,1,LELATA,167,219,110,0,39,0,110,7.106833,386,110,54.313923,15.478061,0.25418,0,13734409.4853,-955197.182434,123.3783,-8.548786
3676,NUSA TENGGARA TIMUR,WULANDONI,IMULOLONG,53,08,011,004,5308011004,LEMBATA,BADAN PUSAT STATISTIK,5308011,POLY,0,5308011004,53,NUSA TENGGARA TIMUR,8,LEMBATA,11,WULANDONI,4,IMULOLONG,340,316,176,0,81,0,176,3.000614,656,176,218.62192,58.654661,0.130572,0,13735056.7701,-951632.562177,123.384114,-8.517119
3678,NUSA TENGGARA TIMUR,WULANDONI,TAPOBALI,53,08,011,013,5308011013,LEMBATA,BADAN PUSAT STATISTIK,5308011,POLY,0,5308011013,53,NUSA TENGGARA TIMUR,8,LEMBATA,11,WULANDONI,13,TAPOBALI,131,179,94,0,10,0,94,6.846747,310,94,45.276977,13.729148,0.269885,0,13733240.2337,-954478.711669,123.367796,-8.542403
3679,NUSA TENGGARA TIMUR,WULANDONI,POSIWATU,53,08,011,012,5308011012,LEMBATA,BADAN PUSAT STATISTIK,5308011,POLY,0,5308011012,53,NUSA TENGGARA TIMUR,8,LEMBATA,11,WULANDONI,12,POSIWATU,135,144,84,0,77,0,84,4.150708,279,84,67.217448,20.237511,0.222291,0,13736583.4248,-951761.292276,123.397828,-8.518262
3682,NUSA TENGGARA TIMUR,WULANDONI,ATAKERA,53,08,011,009,5308011009,LEMBATA,BADAN PUSAT STATISTIK,5308011,POLY,0,5308011009,53,NUSA TENGGARA TIMUR,8,LEMBATA,11,WULANDONI,9,ATAKERA,274,320,164,0,66,0,164,3.637024,594,164,163.320357,45.091816,0.148919,0,13744748.3098,-950032.607928,123.471175,-8.502904
3688,NUSA TENGGARA TIMUR,NAGAWUTUNG,BOLIBEAN,53,08,010,021,5308010021,LEMBATA,BADAN PUSAT STATISTIK,5308010,POLY,0,5308010021,53,NUSA TENGGARA TIMUR,8,LEMBATA,10,NAGAWUTUNG,21,BOLIBEAN,131,167,84,0,42,0,84,6.864438,298,84,43.412147,12.236981,0.285866,0,13729997.15,-944704.931383,123.338663,-8.455568
3691,NUSA TENGGARA TIMUR,NAGAWUTUNG,ILE BOLI,53,08,010,018,5308010018,LEMBATA,BADAN PUSAT STATISTIK,5308010,POLY,0,5308010018,53,NUSA TENGGARA TIMUR,8,LEMBATA,10,NAGAWUTUNG,18,ILE BOLI,226,238,116,0,41,0,116,7.12821,464,116,65.09348,16.27337,0.247891,0,13730747.9664,-945976.521562,123.345408,-8.466867
3695,NUSA TENGGARA TIMUR,NAGAWUTUNG,ATAWAI,53,08,010,007,5308010007,LEMBATA,BADAN PUSAT STATISTIK,5308010,POLY,0,5308010007,53,NUSA TENGGARA TIMUR,8,LEMBATA,10,NAGAWUTUNG,7,ATAWAI,245,329,176,127,49,0.721591,49,10.76139,574,176,53.338835,16.354765,0.247274,0,13729423.4475,-949072.458639,123.333509,-8.494374
3699,NUSA TENGGARA TIMUR,NAGAWUTUNG,BABOKERONG,53,08,010,003,5308010003,LEMBATA,BADAN PUSAT STATISTIK,5308010,POLY,0,5308010003,53,NUSA TENGGARA TIMUR,8,LEMBATA,10,NAGAWUTUNG,3,BABOKERONG,409,504,205,101,0,0.492683,104,4.286574,913,205,212.990596,47.823737,0.144603,0,13722532.2378,-948965.42009,123.271604,-8.493423
3718,NUSA TENGGARA TIMUR,MATARU,TAMAN MATARU,53,07,021,004,5307021004,ALOR,BADAN PUSAT STATISTIK,5307021,POLY,0,5307021004,53,NUSA TENGGARA TIMUR,7,ALOR,21,MATARU,4,TAMAN MATARU,324,330,141,0,40,0,141,3.235638,654,141,202.123942,43.57718,0.151485,0,13876444.2358,-930905.806286,124.654219,-8.332936
4053,NUSA TENGGARA TIMUR,MALAKA TENGAH,UPT HAREKAKAE,53,06,020,013,5306020013,BELU,BADAN PUSAT STATISTIK,5306020,POLY,0,5306020013,53,NUSA TENGGARA TIMUR,6,BELU,20,MALAKA TENGAH,13,HAREKAKAE,826,866,371,265,48,0.714286,106,3.368806,1692,371,502.255104,110.12804,0.095291,0,13907693.8424,-1068388.05515,124.934939,-9.552923
4214,NUSA TENGGARA TIMUR,MIOMAFFO BARAT,NOELTOKO,53,05,010,020,5305010020,TIMOR TENGAH UTARA,BADAN PUSAT STATISTIK,5305010,POLY,0,5305010020,53,NUSA TENGGARA TIMUR,5,TIMOR TENGAH UTARA,10,MIOMAFFO BARAT,20,NOELTOKO,313,304,164,0,36,0,164,12.010538,617,164,51.371553,13.654675,0.27062,0,13843249.8707,-1066784.2102,124.356029,-9.538715
4378,NUSA TENGGARA TIMUR,AMANUBAN TENGAH,NAKFUNU,53,04,070,013,5304070013,TIMOR TENGAH SELATAN,BADAN PUSAT STATISTIK,5304070,POLY,0,5304070013,53,NUSA TENGGARA TIMUR,4,TIMOR TENGAH SELATAN,70,AMANUBAN TENGAH,13,NAKFUNU,383,467,220,0,20,0,220,9.23042,850,220,92.086819,23.834236,0.204833,0,13859523.1291,-1109691.89134,124.502215,-9.918617
4379,NUSA TENGGARA TIMUR,AMANUBAN TENGAH,OEEKAM,53,04,070,014,5304070014,TIMOR TENGAH SELATAN,BADAN PUSAT STATISTIK,5304070,POLY,0,5304070014,53,NUSA TENGGARA TIMUR,4,TIMOR TENGAH SELATAN,70,AMANUBAN TENGAH,14,OEEKAM,397,376,239,0,39,0,239,8.567814,773,239,90.221378,27.895096,0.189337,0,13856456.1156,-1111459.47921,124.474663,-9.934258
4417,NUSA TENGGARA TIMUR,KUATNANA,TUBMONAS,53,04,042,007,5304042007,TIMOR TENGAH SELATAN,BADAN PUSAT STATISTIK,5304042,POLY,0,5304042007,53,NUSA TENGGARA TIMUR,4,TIMOR TENGAH SELATAN,42,KUATNANA,7,TUBMONAS,616,632,326,0,52,0,326,25.081417,1248,326,49.757954,12.997671,0.277375,0,13852007.5505,-1108205.64225,124.434701,-9.905465
4434,NUSA TENGGARA TIMUR,NUNBENA,TANEOTOP,53,04,013,004,5304013004,TIMOR TENGAH SELATAN,BADAN PUSAT STATISTIK,5304013,POLY,0,5304013004,53,NUSA TENGGARA TIMUR,4,TIMOR TENGAH SELATAN,13,NUNBENA,4,TANEOTOP,566,454,257,1,57,0.003891,256,27.0229,1020,257,37.745764,9.510452,0.324265,0,13816041.2991,-1071966.08305,124.111611,-9.584618
4459,NUSA TENGGARA TIMUR,MOLLO BARAT,BESANA,53,04,022,001,5304022001,TIMOR TENGAH SELATAN,BADAN PUSAT STATISTIK,5304022,POLY,0,5304022001,53,NUSA TENGGARA TIMUR,4,TIMOR TENGAH SELATAN,22,MOLLO BARAT,1,BESANA,707,722,410,0,40,0,410,11.809342,1429,410,121.005898,34.718277,0.169715,0,13814298.3906,-1095661.47821,124.095954,-9.79444
4506,NUSA TENGGARA TIMUR,KUPANG BARAT,TABLOLONG,53,03,110,001,5303110001,KUPANG,BADAN PUSAT STATISTIK,5303110,POLY,0,5303110001,53,NUSA TENGGARA TIMUR,3,KUPANG,110,KUPANG BARAT,1,TABLOLONG,511,526,242,192,38,0.793388,50,6.58762,1037,242,157.416498,36.735576,0.16499,0,13746330.6096,-1154609.99424,123.485389,-10.315848
4530,NUSA TENGGARA TIMUR,SEMAU SELATAN,UITIUHTUAN,53,03,101,005,5303101005,KUPANG,BADAN PUSAT STATISTIK,5303101,POLY,0,5303101005,53,NUSA TENGGARA TIMUR,3,KUPANG,101,SEMAU SELATAN,5,UITIUHTUAN,361,342,176,0,37,0,176,15.277172,703,176,46.01637,11.520457,0.294622,0,13727510.9033,-1150605.62428,123.316329,-10.280456
4531,NUSA TENGGARA TIMUR,SEMAU SELATAN,NAIKEAN,53,03,101,001,5303101001,KUPANG,BADAN PUSAT STATISTIK,5303101,POLY,0,5303101001,53,NUSA TENGGARA TIMUR,3,KUPANG,101,SEMAU SELATAN,1,NAIKEAN,318,313,163,0,80,0,163,17.755337,631,163,35.538609,9.180338,0.330043,0,13728890.1915,-1153777.6619,123.328719,-10.308492
4532,NUSA TENGGARA TIMUR,SEMAU SELATAN,UITIUH ANA,53,03,101,003,5303101003,KUPANG,BADAN PUSAT STATISTIK,5303101,POLY,0,5303101003,53,NUSA TENGGARA TIMUR,3,KUPANG,101,SEMAU SELATAN,3,UITIUH ANA,741,735,399,0,37,0,399,28.045731,1476,399,52.628331,14.226764,0.265123,0,13735493.7962,-1149638.28266,123.38804,-10.271906
4534,NUSA TENGGARA TIMUR,SEMAU SELATAN,UIBOA,53,03,101,006,5303101006,KUPANG,BADAN PUSAT STATISTIK,5303101,POLY,0,5303101006,53,NUSA TENGGARA TIMUR,3,KUPANG,101,SEMAU SELATAN,6,UIBOA,399,379,204,0,65,0,204,20.643846,778,204,37.686777,9.88188,0.318112,0,13730509.9696,-1147762.60607,123.34327,-10.255326
4535,NUSA TENGGARA TIMUR,SEMAU SELATAN,AKLE,53,03,101,002,5303101002,KUPANG,BADAN PUSAT STATISTIK,5303101,POLY,0,5303101002,53,NUSA TENGGARA TIMUR,3,KUPANG,101,SEMAU SELATAN,2,AKLE,435,414,210,0,158,0,210,22.096066,849,210,38.423129,9.503954,0.324375,0,13734971.7647,-1153988.48341,123.383351,-10.310355
4550,NUSA TENGGARA TIMUR,WANOKAKA,HUPU MADA,53,01,022,006,5301022006,SUMBA BARAT,BADAN PUSAT STATISTIK,5301022,POLY,0,5301022006,53,NUSA TENGGARA TIMUR,1,SUMBA BARAT,22,WANOKAKA,6,HUPU MADA,892,769,348,0,4,0,348,25.594153,1661,348,64.897636,13.596856,0.271194,0,13304997.8449,-1084283.47955,119.520829,-9.693705
4598,NUSA TENGGARA TIMUR,SULAMU,PANTAI BERINGIN,53,03,150,007,5303150007,KUPANG,BADAN PUSAT STATISTIK,5303150,POLY,0,5303150007,53,NUSA TENGGARA TIMUR,3,KUPANG,150,SULAMU,7,PANTAI BERINGIN,286,289,144,25,1,0.173611,119,23.660116,575,144,24.302502,6.086192,0.405347,0,13767753.5107,-1117484.47047,123.677834,-9.987566
4603,NUSA TENGGARA TIMUR,SULAMU,PITAI,53,03,150,002,5303150002,KUPANG,BADAN PUSAT STATISTIK,5303150,POLY,0,5303150002,53,NUSA TENGGARA TIMUR,3,KUPANG,150,SULAMU,2,PITAI,484,440,225,79,6,0.351111,146,19.725668,924,225,46.842519,11.406458,0.296091,0,13764180.9848,-1117930.065,123.645742,-9.991508
4666,NUSA TENGGARA TIMUR,KUPANG TENGAH,TANAH MERAH,53,03,120,014,5303120014,KUPANG,BADAN PUSAT STATISTIK,5303120,POLY,0,5303120014,53,NUSA TENGGARA TIMUR,3,KUPANG,120,KUPANG TENGAH,14,TANAH MERAH,1465,1383,815,652,163,0.8,163,6.662103,2848,815,427.492631,122.333741,0.090412,0,13773922.4748,-1131604.25253,123.733251,-10.11246
4682,NUSA TENGGARA TIMUR,LEWA,KAMBU HAPANG,53,02,010,017,5302010017,SUMBA TIMUR,BADAN PUSAT STATISTIK,5302010,POLY,0,5302010017,53,NUSA TENGGARA TIMUR,2,SUMBA TIMUR,10,LEWA,17,KAMBU HAPANG,745,726,281,17,61,0.060498,264,45.973304,1471,281,31.99683,6.112243,0.404482,0,13349341.5924,-1086015.15949,119.919176,-9.709038
4683,NUSA TENGGARA TIMUR,LEWA,MATAWAI PAWALI,53,02,010,018,5302010018,SUMBA TIMUR,BADAN PUSAT STATISTIK,5302010,POLY,0,5302010018,53,NUSA TENGGARA TIMUR,2,SUMBA TIMUR,10,LEWA,18,MATAWAI PAWALI,451,435,172,0,28,0,172,42.070156,886,172,21.06006,4.088409,0.494564,0,13352724.7807,-1076559.21424,119.949568,-9.6253
4686,NUSA TENGGARA TIMUR,KANATANG,KUTA,53,02,081,003,5302081003,SUMBA TIMUR,BADAN PUSAT STATISTIK,5302081,POLY,0,5302081003,53,NUSA TENGGARA TIMUR,2,SUMBA TIMUR,81,KANATANG,3,KUTA,569,561,270,50,32,0.185185,220,70.731638,1130,270,15.975878,3.817245,0.511829,0,13378629.0848,-1076548.05877,120.18227,-9.625201
4687,NUSA TENGGARA TIMUR,KANATANG,NDAPAYAMI,53,02,081,001,5302081001,SUMBA TIMUR,BADAN PUSAT STATISTIK,5302081,POLY,0,5302081001,53,NUSA TENGGARA TIMUR,2,SUMBA TIMUR,81,KANATANG,1,NDAPAYAMI,343,305,159,0,32,0,159,72.319844,648,159,8.960196,2.198567,0.67442,0,13373449.6766,-1073764.50457,120.135742,-9.600547
4694,NUSA TENGGARA TIMUR,HAHARU,PRAI BAKUL,53,02,080,008,5302080008,SUMBA TIMUR,BADAN PUSAT STATISTIK,5302080,POLY,0,5302080008,53,NUSA TENGGARA TIMUR,2,SUMBA TIMUR,80,HAHARU,8,PRAI BAKUL,375,333,204,10,1,0.04902,194,56.359133,708,204,12.562294,3.619644,0.525614,0,13363801.1925,-1059254.68185,120.049069,-9.472005
4695,NUSA TENGGARA TIMUR,HAHARU,MBATAPUHU,53,02,080,009,5302080009,SUMBA TIMUR,BADAN PUSAT STATISTIK,5302080,POLY,0,5302080009,53,NUSA TENGGARA TIMUR,2,SUMBA TIMUR,80,HAHARU,9,MBATAPUHU,482,482,260,0,15,0,260,160.423396,964,260,6.009099,1.620711,0.785502,0,13354579.144,-1065229.70628,119.966226,-9.524943
4696,NUSA TENGGARA TIMUR,HAHARU,KALAMBA,53,02,080,013,5302080013,SUMBA TIMUR,BADAN PUSAT STATISTIK,5302080,POLY,0,5302080013,53,NUSA TENGGARA TIMUR,2,SUMBA TIMUR,80,HAHARU,13,KALAMBA,106,103,77,0,15,0,77,56.633172,209,77,3.690417,1.359627,0.85761,0,13364662.7594,-1070226.71929,120.056808,-9.569211
4697,NUSA TENGGARA TIMUR,KAMBERA,KIRITANA,53,02,071,001,5302071001,SUMBA TIMUR,BADAN PUSAT STATISTIK,5302071,POLY,0,5302071001,53,NUSA TENGGARA TIMUR,2,SUMBA TIMUR,71,KAMBERA,1,KIRITANA,417,384,156,0,62,0,156,28.301121,801,156,28.302766,5.512149,0.425931,0,13386140.1212,-1089792.22698,120.249743,-9.74248
4710,NUSA TENGGARA TIMUR,KOTA WAINGAPU,LUKU KAMARU,53,02,070,014,5302070014,SUMBA TIMUR,BADAN PUSAT STATISTIK,5302070,POLY,0,5302070014,53,NUSA TENGGARA TIMUR,2,SUMBA TIMUR,70,KOTA WAINGAPU,14,LUKU KAMARU,298,282,165,0,26,0,165,54.99946,580,165,10.545558,3.000029,0.577347,0,13374328.6924,-1092496.67309,120.143639,-9.766424
4713,NUSA TENGGARA TIMUR,KAMBATA MAPAMBUHANG,MAIDANG,53,02,061,004,5302061004,SUMBA TIMUR,BADAN PUSAT STATISTIK,5302061,POLY,0,5302061004,53,NUSA TENGGARA TIMUR,2,SUMBA TIMUR,61,KAMBATA MAPAMBUHANG,4,MAIDANG,432,379,191,0,30,0,191,87.509547,811,191,9.26756,2.182619,0.676879,0,13376453.3115,-1100998.66025,120.162725,-9.841683
4714,NUSA TENGGARA TIMUR,KAMBATA MAPAMBUHANG,WAIMBIDI,53,02,061,001,5302061001,SUMBA TIMUR,BADAN PUSAT STATISTIK,5302061,POLY,0,5302061001,53,NUSA TENGGARA TIMUR,2,SUMBA TIMUR,61,KAMBATA MAPAMBUHANG,1,WAIMBIDI,243,201,123,0,7,0,123,49.722813,444,123,8.929503,2.473714,0.635807,0,13390725.5312,-1098533.02932,120.290934,-9.819859
4720,NUSA TENGGARA TIMUR,PANDAWAI,WATUMBAKA,53,02,060,011,5302060011,SUMBA TIMUR,BADAN PUSAT STATISTIK,5302060,POLY,0,5302060011,53,NUSA TENGGARA TIMUR,2,SUMBA TIMUR,60,PANDAWAI,11,WATUMBAKA,814,779,369,143,87,0.387534,226,67.78154,1593,369,23.501974,5.44396,0.42859,0,13402447.4625,-1082151.36081,120.396234,-9.674824
4723,NUSA TENGGARA TIMUR,PANDAWAI,LAINDEHA,53,02,060,015,5302060015,SUMBA TIMUR,BADAN PUSAT STATISTIK,5302060,POLY,0,5302060015,53,NUSA TENGGARA TIMUR,2,SUMBA TIMUR,60,PANDAWAI,15,LAINDEHA,256,228,122,0,46,0,122,30.317792,484,122,15.964223,4.02404,0.498504,0,13395290.284,-1099736.91009,120.33194,-9.830515
4734,NUSA TENGGARA TIMUR,UMALULU,NGARU KANORU,53,02,052,019,5302052019,SUMBA TIMUR,BADAN PUSAT STATISTIK,5302052,POLY,0,5302052019,53,NUSA TENGGARA TIMUR,2,SUMBA TIMUR,52,UMALULU,19,NGARU KANORU,353,344,133,0,11,0,133,27.473138,697,133,25.370236,4.841092,0.454494,0,13423237.7385,-1115755.79136,120.582996,-9.972272
4735,NUSA TENGGARA TIMUR,RINDI,KABARU,53,02,051,004,5302051004,SUMBA TIMUR,BADAN PUSAT STATISTIK,5302051,POLY,0,5302051004,53,NUSA TENGGARA TIMUR,2,SUMBA TIMUR,51,RINDI,4,KABARU,433,385,203,7,45,0.034483,196,58.714491,818,203,13.931825,3.457409,0.537805,0,13447092.1446,-1122714.22972,120.797284,-10.03383
4751,NUSA TENGGARA TIMUR,PAHUNGALODU,TAMMA,53,02,040,014,5302040014,SUMBA TIMUR,BADAN PUSAT STATISTIK,5302040,POLY,0,5302040014,53,NUSA TENGGARA TIMUR,2,SUMBA TIMUR,40,PAHUNGA LODU,14,TAMMA,704,713,321,0,0,0,321,108.841767,1417,321,13.018899,2.949235,0.582298,0,13427442.6029,-1129972.25343,120.620769,-10.098027
4754,NUSA TENGGARA TIMUR,PAHUNGALODU,KURUWAKI,53,02,040,010,5302040010,SUMBA TIMUR,BADAN PUSAT STATISTIK,5302040,POLY,0,5302040010,53,NUSA TENGGARA TIMUR,2,SUMBA TIMUR,40,PAHUNGA LODU,10,KURUWAKI,362,329,198,0,16,0,198,42.340443,691,198,16.320094,4.67638,0.462429,0,13422261.9778,-1134681.3127,120.574231,-10.139671
4755,NUSA TENGGARA TIMUR,PAHUNGALODU,PAMBURU,53,02,040,011,5302040011,SUMBA TIMUR,BADAN PUSAT STATISTIK,5302040,POLY,0,5302040011,53,NUSA TENGGARA TIMUR,2,SUMBA TIMUR,40,PAHUNGA LODU,11,PAMBURU,372,332,184,0,44,0,184,38.97932,704,184,18.060859,4.720452,0.460265,0,13428979.1404,-1136651.14615,120.634572,-10.157089
4756,NUSA TENGGARA TIMUR,PAHUNGALODU,MBURUKULU,53,02,040,016,5302040016,SUMBA TIMUR,BADAN PUSAT STATISTIK,5302040,POLY,0,5302040016,53,NUSA TENGGARA TIMUR,2,SUMBA TIMUR,40,PAHUNGA LODU,16,MBURUKULU,805,760,346,60,0,0.17341,286,38.187301,1565,346,40.98221,9.060604,0.332217,0,13445970.2746,-1129375.19409,120.787206,-10.092746
4762,NUSA TENGGARA TIMUR,NGADU NGALA,KABANDA,53,02,035,004,5302035004,SUMBA TIMUR,BADAN PUSAT STATISTIK,5302035,POLY,0,5302035004,53,NUSA TENGGARA TIMUR,2,SUMBA TIMUR,35,NGADU NGALA,4,KABANDA,339,331,192,0,30,0,192,45.061691,670,192,14.868506,4.260825,0.484455,0,13409169.5434,-1136420.91878,120.456619,-10.155053
4763,NUSA TENGGARA TIMUR,MAHU,HARAY,53,02,034,006,5302034006,SUMBA TIMUR,BADAN PUSAT STATISTIK,5302034,POLY,0,5302034006,53,NUSA TENGGARA TIMUR,2,SUMBA TIMUR,34,MAHU,6,HARAY,274,255,142,0,60,0,142,33.58089,529,142,15.753007,4.228595,0.486297,0,13414209.4853,-1135475.55992,120.501894,-10.146694
4765,NUSA TENGGARA TIMUR,MAHU,WAIRARA,53,02,034,003,5302034003,SUMBA TIMUR,BADAN PUSAT STATISTIK,5302034,POLY,0,5302034003,53,NUSA TENGGARA TIMUR,2,SUMBA TIMUR,34,MAHU,3,WAIRARA,254,244,116,0,5,0,116,23.848503,498,116,20.881814,4.864037,0.453421,0,13416593.1047,-1126416.66892,120.523306,-10.066579
4766,NUSA TENGGARA TIMUR,MAHU,PRAI KALALA,53,02,034,004,5302034004,SUMBA TIMUR,BADAN PUSAT STATISTIK,5302034,POLY,0,5302034004,53,NUSA TENGGARA TIMUR,2,SUMBA TIMUR,34,MAHU,4,PRAI KALALA,227,220,114,0,11,0,114,18.585409,447,114,24.051125,6.133844,0.40377,0,13414255.1572,-1122838.26669,120.502304,-10.034927
4767,NUSA TENGGARA TIMUR,MAHU,PATAMAWAI,53,02,034,001,5302034001,SUMBA TIMUR,BADAN PUSAT STATISTIK,5302034,POLY,0,5302034001,53,NUSA TENGGARA TIMUR,2,SUMBA TIMUR,34,MAHU,1,PATAMAWAI,330,291,120,0,20,0,120,28.974905,621,120,21.432339,4.141515,0.491383,0,13411037.7486,-1126307.74501,120.473402,-10.065616
4770,NUSA TENGGARA TIMUR,KAHAUNGU ETI,LAI MBONGA,53,02,033,008,5302033008,SUMBA TIMUR,BADAN PUSAT STATISTIK,5302033,POLY,0,5302033008,53,NUSA TENGGARA TIMUR,2,SUMBA TIMUR,33,KAHAUNGU ETI,8,LAI MBONGA,317,306,142,0,46,0,142,65.815789,623,142,9.465814,2.157537,0.680802,0,13407628.3417,-1103249.13915,120.442775,-9.861601
4771,NUSA TENGGARA TIMUR,KAHAUNGU ETI,MATAWAI KATINGGA,53,02,033,006,5302033006,SUMBA TIMUR,BADAN PUSAT STATISTIK,5302033,POLY,0,5302033006,53,NUSA TENGGARA TIMUR,2,SUMBA TIMUR,33,KAHAUNGU ETI,6,MATAWAI KATINGGA,256,205,101,0,6,0,101,54.24738,461,101,8.498106,1.861841,0.732873,0,13413298.7626,-1101367.09742,120.493713,-9.844944
4773,NUSA TENGGARA TIMUR,KAHAUNGU ETI,MAU RAMBA,53,02,033,001,5302033001,SUMBA TIMUR,BADAN PUSAT STATISTIK,5302033,POLY,0,5302033001,53,NUSA TENGGARA TIMUR,2,SUMBA TIMUR,33,KAHAUNGU ETI,1,MAU RAMBA,245,268,116,0,3,0,116,13.677838,513,116,37.505928,8.480873,0.343384,0,13402147.487,-1116945.43287,120.393539,-9.982797
4776,NUSA TENGGARA TIMUR,KAHAUNGU ETI,KAMBATA BUNDUNG,53,02,033,002,5302033002,SUMBA TIMUR,BADAN PUSAT STATISTIK,5302033,POLY,0,5302033002,53,NUSA TENGGARA TIMUR,2,SUMBA TIMUR,33,KAHAUNGU ETI,2,KAMBATA BUNDUNG,649,633,296,0,63,0,296,39.042675,1282,296,32.835865,7.581448,0.363182,0,13408976.1716,-1116434.99368,120.454882,-9.978281
4778,NUSA TENGGARA TIMUR,MATAWAI LA PAWU,KATIKUWAI,53,02,032,003,5302032003,SUMBA TIMUR,BADAN PUSAT STATISTIK,5302032,POLY,0,5302032003,53,NUSA TENGGARA TIMUR,2,SUMBA TIMUR,32,MATAWAI LA PAWU,3,KATIKUWAI,652,653,277,0,64,0,277,54.217232,1305,277,24.069838,5.109077,0.442414,0,13382733.9827,-1127517.27331,120.219145,-10.076314
4779,NUSA TENGGARA TIMUR,MATAWAI LA PAWU,KARIPI,53,02,032,001,5302032001,SUMBA TIMUR,BADAN PUSAT STATISTIK,5302032,POLY,0,5302032001,53,NUSA TENGGARA TIMUR,2,SUMBA TIMUR,32,MATAWAI LA PAWU,1,KARIPI,275,269,139,0,24,0,139,32.226368,544,139,16.880587,4.313238,0.481502,0,13392882.3564,-1124830.96839,120.310309,-10.052554
4786,NUSA TENGGARA TIMUR,KARERA,NANGGA,53,02,031,005,5302031005,SUMBA TIMUR,BADAN PUSAT STATISTIK,5302031,POLY,0,5302031005,53,NUSA TENGGARA TIMUR,2,SUMBA TIMUR,31,KARERA,5,NANGGA,414,368,198,0,4,0,198,21.03773,782,198,37.171311,9.411662,0.325962,0,13393422.8073,-1133946.55749,120.315164,-10.133173
4790,NUSA TENGGARA TIMUR,PABERIWAI,PABERA MANERA,53,02,030,021,5302030021,SUMBA TIMUR,BADAN PUSAT STATISTIK,5302030,POLY,0,5302030021,53,NUSA TENGGARA TIMUR,2,SUMBA TIMUR,30,PABERIWAI,21,PABERA MANERA,436,419,188,0,8,0,188,25.846349,855,188,33.080107,7.273755,0.370784,0,13414964.0043,-1118794.49826,120.508672,-9.999155
4792,NUSA TENGGARA TIMUR,PABERIWAI,WINU MURU,53,02,030,025,5302030025,SUMBA TIMUR,BADAN PUSAT STATISTIK,5302030,POLY,0,5302030025,53,NUSA TENGGARA TIMUR,2,SUMBA TIMUR,30,PABERIWAI,25,WINU MURU,238,209,109,0,56,0,109,12.023835,447,109,37.176159,9.065327,0.33213,0,13395750.1494,-1126749.17351,120.336071,-10.06952
4793,NUSA TENGGARA TIMUR,PABERIWAI,KARERA JANGGA,53,02,030,011,5302030011,SUMBA TIMUR,BADAN PUSAT STATISTIK,5302030,POLY,0,5302030011,53,NUSA TENGGARA TIMUR,2,SUMBA TIMUR,30,PABERIWAI,11,KARERA JANGGA,531,474,252,0,41,0,252,24.805046,1005,252,40.51595,10.159223,0.31374,0,13400671.0409,-1128263.18016,120.380276,-10.082911
