PROVINSI,KECAMATAN,DESA,PROVNO,KABKOTNO,KECNO,DESANO,IDSP2010,KABKOT,SUMBER,id_kec,POLY,IDSP,VILLAGE_CO,KODE_PROV,NAMA_PROV,KODE_KAB,NAMA_KAB,KODE_KEC,NAMA_KEC,KODE_DESA,NAMA_DESA,R401A,R401B,R401C,R501A,R501B,PLN_HHOLD,JOIN_FIELD,population,PCT_PLN,NUM_HHOLDS,NUM_PLN,PLN_Cabang,EI_SubArea
MALUKU,KEI KECIL,LETMAN,81,02,010,043,8102010043,MALUKU TENGGARA,BADAN PUSAT STATISTIK,8102010,POLY,0,8102010043,       81.000000,MALUKU,        2.000000,MALUKU TENGGARA,       10.000000,KEI KECIL,       43.000000,LETMAN,      664.000000,      687.000000,      347.000000,      135.000000,        0.000000,      0.38904899135,-214748364,     1384.000000,      0.71304347826,230,164,Cabang Tual,Tual
MALUKU,KEI KECIL,LETVUAN,81,02,010,027,8102010027,MALUKU TENGGARA,BADAN PUSAT STATISTIK,8102010,POLY,0,8102010027,       81.000000,MALUKU,        2.000000,MALUKU TENGGARA,       10.000000,KEI KECIL,       27.000000,LETVUAN,      581.000000,      585.000000,      235.000000,      145.000000,        0.000000,      0.61702127660,-214748364,     1158.000000,      0.72765957447,235,171,Cabang Tual,Tual
MALUKU,KEI KECIL,NAMAR,81,02,010,033,8102010033,MALUKU TENGGARA,BADAN PUSAT STATISTIK,8102010,POLY,0,8102010033,       81.000000,MALUKU,        2.000000,MALUKU TENGGARA,       10.000000,KEI KECIL,       33.000000,NAMAR,      565.000000,      665.000000,      320.000000,      211.000000,        0.000000,      0.65937500000,-214748364,     1266.000000,      0.80000000000,265,212,Cabang Tual,Tual
MALUKU,KEI KECIL,NGAYUB,81,02,010,034,8102010034,MALUKU TENGGARA,BADAN PUSAT STATISTIK,8102010,POLY,0,8102010034,       81.000000,MALUKU,        2.000000,MALUKU TENGGARA,       10.000000,KEI KECIL,       34.000000,NGAYUB,      279.000000,      292.000000,      134.000000,       84.000000,        0.000000,      0.62686567164,-214748364,      544.000000,      0.77600000000,125,97,Cabang Tual,Tual
MALUKU,KEI KECIL,OHOIDERTAWUN,81,02,010,042,8102010042,MALUKU TENGGARA,BADAN PUSAT STATISTIK,8102010,POLY,0,8102010042,       81.000000,MALUKU,        2.000000,MALUKU TENGGARA,       10.000000,KEI KECIL,       42.000000,OHOIDERTAWUN,      760.000000,      813.000000,      362.000000,       34.000000,        0.000000,      0.09392265193,-214748364,     1541.000000,      0.45229681979,283,128,Cabang Tual,Tual
MALUKU,KEI KECIL,OHOILILIR,81,02,010,041,8102010041,MALUKU TENGGARA,BADAN PUSAT STATISTIK,8102010,POLY,0,8102010041,       81.000000,MALUKU,        2.000000,MALUKU TENGGARA,       10.000000,KEI KECIL,       41.000000,OHOILILIR,      125.000000,      148.000000,       68.000000,       53.000000,        0.000000,      0.77941176471,-214748364,      267.000000,      0.82456140351,57,47,Cabang Tual,Tual
MALUKU,KEI KECIL,RUMADIAN,81,02,010,031,8102010031,MALUKU TENGGARA,BADAN PUSAT STATISTIK,8102010,POLY,0,8102010031,       81.000000,MALUKU,        2.000000,MALUKU TENGGARA,       10.000000,KEI KECIL,       31.000000,RUMADIAN,      203.000000,      197.000000,       80.000000,       67.000000,        0.000000,      0.83750000000,-214748364,      398.000000,      0.78787878788,66,52,Cabang Tual,Tual
MALUKU,KEI KECIL,SATHEAN,81,02,010,030,8102010030,MALUKU TENGGARA,BADAN PUSAT STATISTIK,8102010,POLY,0,8102010030,       81.000000,MALUKU,        2.000000,MALUKU TENGGARA,       10.000000,KEI KECIL,       30.000000,SATHEAN,      885.000000,      881.000000,      421.000000,      417.000000,        0.000000,      0.99049881235,-214748364,     1749.000000,      0.91222570533,319,291,Cabang Tual,Tual
MALUKU,KEI KECIL,TETOAT,81,02,010,028,8102010028,MALUKU TENGGARA,BADAN PUSAT STATISTIK,8102010,POLY,0,8102010028,       81.000000,MALUKU,        2.000000,MALUKU TENGGARA,       10.000000,KEI KECIL,       28.000000,TETOAT,      468.000000,      484.000000,      197.000000,      123.000000,        0.000000,      0.62436548223,-214748364,      947.000000,      0.52791878173,197,104,Cabang Tual,Tual
MALUKU,KEI KECIL,WAB,81,02,010,018,8102010018,MALUKU TENGGARA,BADAN PUSAT STATISTIK,8102010,POLY,0,8102010018,       81.000000,MALUKU,        2.000000,MALUKU TENGGARA,       10.000000,KEI KECIL,       18.000000,WAB,     1036.000000,     1042.000000,      323.000000,      195.000000,        0.000000,      0.60371517028,-214748364,     2078.000000,      0.63221153846,416,263,Cabang Tual,Tual
MALUKU,KEI BESAR,ELRALANG,81,02,020,030,8102020030,MALUKU TENGGARA,BADAN PUSAT STATISTIK,8102020,POLY,0,8102020030,       81.000000,MALUKU,        2.000000,MALUKU TENGGARA,       20.000000,KEI BESAR,       30.000000,ELRALANG,     1728.000000,     1876.000000,      811.000000,      576.000000,       74.000000,      0.71023427867,-214748364,     3278.000000,      0.76242236025,644,491,Cabang Tual,Tual
MALUKU,TANIMBAR SELATAN,LERMATANG,81,01,040,001,8101040001,MALUKU TENGGARA BARAT,BADAN PUSAT STATISTIK,8101040,POLY,0,8101040001,       81.000000,MALUKU,        1.000000,MALUKU TENGGARA BARAT,       40.000000,TANIMBAR SELATAN,        1.000000,LERMATANG,      524.000000,      526.000000,      259.000000,        0.000000,       40.000000,      0.00000000000,-214748364,     1065.000000,      0.00000000000,171,0,Cabang Tual,Saumlaki
MALUKU,TANIMBAR SELATAN,LATDALAM,81,01,040,002,8101040002,MALUKU TENGGARA BARAT,BADAN PUSAT STATISTIK,8101040,POLY,0,8101040002,       81.000000,MALUKU,        1.000000,MALUKU TENGGARA BARAT,       40.000000,TANIMBAR SELATAN,        2.000000,LATDALAM,     1537.000000,     1474.000000,      617.000000,        0.000000,      126.000000,      0.00000000000,-214748364,     2318.000000,      0.01437371663,487,7,Cabang Tual,Saumlaki
MALUKU,TANIMBAR SELATAN,OLILIT,81,01,040,010,8101040010,MALUKU TENGGARA BARAT,BADAN PUSAT STATISTIK,8101040,POLY,0,8101040010,       81.000000,MALUKU,        1.000000,MALUKU TENGGARA BARAT,       40.000000,TANIMBAR SELATAN,       10.000000,OLILIT,     2868.000000,     2928.000000,     1813.000000,      827.000000,        0.000000,      0.45615002758,-214748364,     5723.000000,      0.89917506874,1091,981,Cabang Tual,Saumlaki
MALUKU,TANIMBAR SELATAN,SIFNANA,81,01,040,011,8101040011,MALUKU TENGGARA BARAT,BADAN PUSAT STATISTIK,8101040,POLY,0,8101040011,       81.000000,MALUKU,        1.000000,MALUKU TENGGARA BARAT,       40.000000,TANIMBAR SELATAN,       11.000000,SIFNANA,     1430.000000,     1270.000000,      660.000000,      420.000000,        0.000000,      0.63636363636,-214748364,     2864.000000,      0.71786310517,599,430,Cabang Tual,Saumlaki
MALUKU,TANIMBAR SELATAN,LAURAN,81,01,040,012,8101040012,MALUKU TENGGARA BARAT,BADAN PUSAT STATISTIK,8101040,POLY,0,8101040012,       81.000000,MALUKU,        1.000000,MALUKU TENGGARA BARAT,       40.000000,TANIMBAR SELATAN,       12.000000,LAURAN,      976.000000,     1011.000000,      574.000000,      276.000000,        0.000000,      0.48083623693,-214748364,     2144.000000,      0.68329177057,401,274,Cabang Tual,Saumlaki
MALUKU,TANIMBAR SELATAN,KABIARAT RAYA,81,01,040,013,8101040013,MALUKU TENGGARA BARAT,BADAN PUSAT STATISTIK,8101040,POLY,0,8101040013,       81.000000,MALUKU,        1.000000,MALUKU TENGGARA BARAT,       40.000000,TANIMBAR SELATAN,       13.000000,KABIARAT RAYA,      496.000000,      390.000000,      185.000000,       92.000000,        0.000000,      0.49729729730,-214748364,     1632.000000,      0.63763066202,287,183,Cabang Tual,Saumlaki
MALUKU,WER TAMRIAN,TUMBUR,81,01,041,001,8101041001,MALUKU TENGGARA BARAT,BADAN PUSAT STATISTIK,8101041,POLY,0,8101041001,       81.000000,MALUKU,        1.000000,MALUKU TENGGARA BARAT,       41.000000,WER TAMRIAN,        1.000000,TUMBUR,      554.000000,      558.000000,      286.000000,      210.000000,        0.000000,      0.73426573427,-214748364,     1106.000000,      0.66494845361,194,129,Cabang Tual,Saumlaki
MALUKU,WER TAMRIAN,LORULUN,81,01,041,002,8101041002,MALUKU TENGGARA BARAT,BADAN PUSAT STATISTIK,8101041,POLY,0,8101041002,       81.000000,MALUKU,        1.000000,MALUKU TENGGARA BARAT,       41.000000,WER TAMRIAN,        2.000000,LORULUN,      872.000000,      995.000000,      425.000000,      383.000000,        0.000000,      0.90117647059,-214748364,     1817.000000,      0.67771084337,332,225,Cabang Tual,Saumlaki
MALUKU,WER TAMRIAN,AMDASA,81,01,041,005,8101041005,MALUKU TENGGARA BARAT,BADAN PUSAT STATISTIK,8101041,POLY,0,8101041005,       81.000000,MALUKU,        1.000000,MALUKU TENGGARA BARAT,       41.000000,WER TAMRIAN,        5.000000,AMDASA,      867.000000,      880.000000,      242.000000,        0.000000,        8.000000,      0.00000000000,-214748364,      702.000000,      0.00714285714,140,1,Cabang Tual,Saumlaki
MALUKU,WER TAMRIAN,SANGLIAT KRAWAIN,81,01,041,007,8101041007,MALUKU TENGGARA BARAT,BADAN PUSAT STATISTIK,8101041,POLY,0,8101041007,       81.000000,MALUKU,        1.000000,MALUKU TENGGARA BARAT,       41.000000,WER TAMRIAN,        7.000000,SANGLIAT KRAWAIN,      402.000000,      435.000000,      201.000000,        0.000000,       35.000000,      0.00000000000,-214748364,      702.000000,      0.00000000000,135,0,Cabang Tual,Saumlaki
MALUKU,WER TAMRIAN,ARUI BAB,81,01,041,008,8101041008,MALUKU TENGGARA BARAT,BADAN PUSAT STATISTIK,8101041,POLY,0,8101041008,       81.000000,MALUKU,        1.000000,MALUKU TENGGARA BARAT,       41.000000,WER TAMRIAN,        8.000000,ARUI BAB,     1127.000000,     1205.000000,      436.000000,        0.000000,       60.000000,      0.00000000000,-214748364,     1717.000000,      0.02702702703,296,8,Cabang Tual,Saumlaki
MALUKU,WER TAMRIAN,ARUI DAS,81,01,041,009,8101041009,MALUKU TENGGARA BARAT,BADAN PUSAT STATISTIK,8101041,POLY,0,8101041009,       81.000000,MALUKU,        1.000000,MALUKU TENGGARA BARAT,       41.000000,WER TAMRIAN,        9.000000,ARUI DAS,      431.000000,      532.000000,      224.000000,        0.000000,       50.000000,      0.00000000000,-214748364,      878.000000,      0.01234567901,162,2,Cabang Tual,Saumlaki
MALUKU,TANIMBAR SELATAN,ILNGEI,81,01,040,014,8101040014,MALUKU TENGGARA BARAT,BADAN PUSAT STATISTIK,8101040,POLY,0,8101040014,       81.000000,MALUKU,        1.000000,MALUKU TENGGARA BARAT,       40.000000,TANIMBAR SELATAN,       14.000000,ILNGEI,      605.000000,      595.000000,      363.000000,      150.000000,        0.000000,      0.41322314050,-214748364,     1625.000000,      0.50724637681,276,140,Cabang Tual,Saumlaki
MALUKU,WER MAKTIAN,WERMATANG,81,01,042,004,8101042004,MALUKU TENGGARA BARAT,BADAN PUSAT STATISTIK,8101042,POLY,0,8101042004,       81.000000,MALUKU,        1.000000,MALUKU TENGGARA BARAT,       42.000000,WER MAKTIAN,        4.000000,WERMATANG,      379.000000,      366.000000,      171.000000,        0.000000,      127.000000,      0.00000000000,-214748364,      695.000000,      0.00000000000,116,0,Cabang Tual,Saumlaki
MALUKU,WER MAKTIAN,MAKATIAN,81,01,042,005,8101042005,MALUKU TENGGARA BARAT,BADAN PUSAT STATISTIK,8101042,POLY,0,8101042005,       81.000000,MALUKU,        1.000000,MALUKU TENGGARA BARAT,       42.000000,WER MAKTIAN,        5.000000,MAKATIAN,      835.000000,      837.000000,      314.000000,        0.000000,       30.000000,      0.00000000000,-214748364,     1661.000000,      0.00000000000,196,0,Cabang Tual,Saumlaki
MALUKU,WER MAKTIAN,WERATAN,81,01,042,006,8101042006,MALUKU TENGGARA BARAT,BADAN PUSAT STATISTIK,8101042,POLY,0,8101042006,       81.000000,MALUKU,        1.000000,MALUKU TENGGARA BARAT,       42.000000,WER MAKTIAN,        6.000000,WERATAN,      979.000000,      826.000000,      364.000000,      291.000000,       73.000000,      0.79945054945,-214748364,     1660.000000,      0.80357142857,280,225,Cabang Tual,Saumlaki
MALUKU,WER MAKTIAN,THEMIN,81,01,042,007,8101042007,MALUKU TENGGARA BARAT,BADAN PUSAT STATISTIK,8101042,POLY,0,8101042007,       81.000000,MALUKU,        1.000000,MALUKU TENGGARA BARAT,       42.000000,WER MAKTIAN,        7.000000,THEMIN,      361.000000,      341.000000,      175.000000,      140.000000,       35.000000,      0.80000000000,-214748364,      721.000000,      0.85245901639,122,104,Cabang Tual,Saumlaki
MALUKU,WER MAKTIAN,WELUTU,81,01,042,008,8101042008,MALUKU TENGGARA BARAT,BADAN PUSAT STATISTIK,8101042,POLY,0,8101042008,       81.000000,MALUKU,        1.000000,MALUKU TENGGARA BARAT,       42.000000,WER MAKTIAN,        8.000000,WELUTU,      349.000000,      353.000000,      179.000000,      169.000000,       10.000000,      0.94413407821,-214748364,      672.000000,      0.90400000000,125,113,Cabang Tual,Saumlaki
MALUKU,WER MAKTIAN,RUMAH SALUT,81,01,042,009,8101042009,MALUKU TENGGARA BARAT,BADAN PUSAT STATISTIK,8101042,POLY,0,8101042009,       81.000000,MALUKU,        1.000000,MALUKU TENGGARA BARAT,       42.000000,WER MAKTIAN,        9.000000,RUMAH SALUT,      779.000000,      769.000000,      365.000000,      328.000000,       37.000000,      0.89863013699,-214748364,     1455.000000,      0.75829383886,211,160,Cabang Tual,Saumlaki
MALUKU,WER MAKTIAN,KAMATUBUN,81,01,042,010,8101042010,MALUKU TENGGARA BARAT,BADAN PUSAT STATISTIK,8101042,POLY,0,8101042010,       81.000000,MALUKU,        1.000000,MALUKU TENGGARA BARAT,       42.000000,WER MAKTIAN,       10.000000,KAMATUBUN,     1072.000000,     1122.000000,      507.000000,      456.000000,       29.000000,      0.89940828402,-214748364,     2382.000000,      0.61538461539,377,232,Cabang Tual,Saumlaki
MALUKU,SELARU,WERAIN,81,01,043,001,8101043001,MALUKU TENGGARA BARAT,BADAN PUSAT STATISTIK,8101043,POLY,0,8101043001,       81.000000,MALUKU,        1.000000,MALUKU TENGGARA BARAT,       43.000000,SELARU,        1.000000,WERAIN,      584.000000,      548.000000,      281.000000,        0.000000,       17.000000,      0.00000000000,-214748364,     1190.000000,      0.00000000000,209,0,Cabang Tual,Saumlaki
MALUKU,SELARU,FURSUI,81,01,043,002,8101043002,MALUKU TENGGARA BARAT,BADAN PUSAT STATISTIK,8101043,POLY,0,8101043002,       81.000000,MALUKU,        1.000000,MALUKU TENGGARA BARAT,       43.000000,SELARU,        2.000000,FURSUI,      473.000000,      487.000000,      233.000000,        0.000000,      116.000000,      0.00000000000,-214748364,      903.000000,      0.00000000000,165,0,Cabang Tual,Saumlaki
MALUKU,SELARU,LINGAT,81,01,043,003,8101043003,MALUKU TENGGARA BARAT,BADAN PUSAT STATISTIK,8101043,POLY,0,8101043003,       81.000000,MALUKU,        1.000000,MALUKU TENGGARA BARAT,       43.000000,SELARU,        3.000000,LINGAT,      929.000000,     1015.000000,      523.000000,        0.000000,       30.000000,      0.00000000000,-214748364,     1942.000000,      0.00000000000,373,0,Cabang Tual,Saumlaki
MALUKU,SELARU,KANDAR,81,01,043,004,8101043004,MALUKU TENGGARA BARAT,BADAN PUSAT STATISTIK,8101043,POLY,0,8101043004,       81.000000,MALUKU,        1.000000,MALUKU TENGGARA BARAT,       43.000000,SELARU,        4.000000,KANDAR,      838.000000,      795.000000,      436.000000,        0.000000,       30.000000,      0.00000000000,-214748364,     1573.000000,      0.00000000000,301,0,Cabang Tual,Saumlaki
MALUKU,SELARU,NAMTABUNG,81,01,043,005,8101043005,MALUKU TENGGARA BARAT,BADAN PUSAT STATISTIK,8101043,POLY,0,8101043005,       81.000000,MALUKU,        1.000000,MALUKU TENGGARA BARAT,       43.000000,SELARU,        5.000000,NAMTABUNG,      906.000000,      939.000000,      534.000000,      205.000000,       17.000000,      0.38389513109,-214748364,     1839.000000,      0.57925072046,347,201,Cabang Tual,Saumlaki
MALUKU,SELARU,ADAUT,81,01,043,006,8101043006,MALUKU TENGGARA BARAT,BADAN PUSAT STATISTIK,8101043,POLY,0,8101043006,       81.000000,MALUKU,        1.000000,MALUKU TENGGARA BARAT,       43.000000,SELARU,        6.000000,ADAUT,     2207.000000,     2360.000000,     1108.000000,      620.000000,      488.000000,      0.55956678700,-214748364,     4802.000000,      0.83377308707,758,632,Cabang Tual,Saumlaki
MALUKU,TANIMBAR UTARA,RITABEL,81,01,050,023,8101050023,MALUKU TENGGARA BARAT,BADAN PUSAT STATISTIK,8101050,POLY,0,8101050023,       81.000000,MALUKU,        1.000000,MALUKU TENGGARA BARAT,       50.000000,TANIMBAR UTARA,       23.000000,RITABEL,     1615.000000,     1857.000000,      817.000000,      560.000000,       30.000000,      0.68543451652,-214748364,     3480.000000,      0.89764868603,723,649,Cabang Tual,Saumlaki
MALUKU,TANIMBAR UTARA,RIDOOL,81,01,050,024,8101050024,MALUKU TENGGARA BARAT,BADAN PUSAT STATISTIK,8101050,POLY,0,8101050024,       81.000000,MALUKU,        1.000000,MALUKU TENGGARA BARAT,       50.000000,TANIMBAR UTARA,       24.000000,RIDOOL,      605.000000,      888.000000,      430.000000,      305.000000,       25.000000,      0.70930232558,-214748364,     2068.000000,      0.86829268293,410,356,Cabang Tual,Saumlaki
MALUKU,TANIMBAR UTARA,WAITIDAL,81,01,050,025,8101050025,MALUKU TENGGARA BARAT,BADAN PUSAT STATISTIK,8101050,POLY,0,8101050025,       81.000000,MALUKU,        1.000000,MALUKU TENGGARA BARAT,       50.000000,TANIMBAR UTARA,       25.000000,WAITIDAL,      779.000000,      782.000000,      356.000000,      230.000000,      126.000000,      0.64606741573,-214748364,     1539.000000,      0.85873605948,269,231,Cabang Tual,Saumlaki
MALUKU,TANIMBAR UTARA,KELIOBER,81,01,050,026,8101050026,MALUKU TENGGARA BARAT,BADAN PUSAT STATISTIK,8101050,POLY,0,8101050026,       81.000000,MALUKU,        1.000000,MALUKU TENGGARA BARAT,       50.000000,TANIMBAR UTARA,       26.000000,KELIOBER,      817.000000,      825.000000,      354.000000,      180.000000,       83.000000,      0.50847457627,-214748364,     1457.000000,      0.73408239700,267,196,Cabang Tual,Saumlaki
MALUKU,TANIMBAR UTARA,LAMDESAR TIMUR,81,01,050,027,8101050027,MALUKU TENGGARA BARAT,BADAN PUSAT STATISTIK,8101050,POLY,0,8101050027,       81.000000,MALUKU,        1.000000,MALUKU TENGGARA BARAT,       50.000000,TANIMBAR UTARA,       27.000000,LAMDESAR TIMUR,      806.000000,      818.000000,      420.000000,      175.000000,        0.000000,      0.41666666667,-214748364,     1516.000000,      0.47222222222,360,170,Cabang Tual,Saumlaki
MALUKU,TANIMBAR UTARA,LAMDESAR BARAT,81,01,050,028,8101050028,MALUKU TENGGARA BARAT,BADAN PUSAT STATISTIK,8101050,POLY,0,8101050028,       81.000000,MALUKU,        1.000000,MALUKU TENGGARA BARAT,       50.000000,TANIMBAR UTARA,       28.000000,LAMDESAR BARAT,      330.000000,      337.000000,      148.000000,       95.000000,       50.000000,      0.64189189189,-214748364,      634.000000,      0.54482758621,145,79,Cabang Tual,Saumlaki
MALUKU,TANIMBAR UTARA,KELAAN,81,01,050,029,8101050029,MALUKU TENGGARA BARAT,BADAN PUSAT STATISTIK,8101050,POLY,0,8101050029,       81.000000,MALUKU,        1.000000,MALUKU TENGGARA BARAT,       50.000000,TANIMBAR UTARA,       29.000000,KELAAN,      317.000000,      365.000000,       90.000000,       65.000000,       25.000000,      0.72222222222,-214748364,      640.000000,      0.80620155039,129,104,Cabang Tual,Saumlaki
MALUKU,YARU,ROMEAN,81,01,051,001,8101051001,MALUKU TENGGARA BARAT,BADAN PUSAT STATISTIK,8101051,POLY,0,8101051001,       81.000000,MALUKU,        1.000000,MALUKU TENGGARA BARAT,       51.000000,YARU,        1.000000,ROMEAN,      798.000000,      766.000000,      403.000000,        0.000000,      224.000000,      0.00000000000,-214748364,     1664.000000,      0.00317460317,315,1,Cabang Tual,Saumlaki
MALUKU,YARU,RUMNGEUR,81,01,051,002,8101051002,MALUKU TENGGARA BARAT,BADAN PUSAT STATISTIK,8101051,POLY,0,8101051002,       81.000000,MALUKU,        1.000000,MALUKU TENGGARA BARAT,       51.000000,YARU,        2.000000,RUMNGEUR,      150.000000,      167.000000,       80.000000,        0.000000,       26.000000,      0.00000000000,-214748364,      303.000000,      0.00000000000,64,0,Cabang Tual,Saumlaki
MALUKU,YARU,AWEAR,81,01,051,003,8101051003,MALUKU TENGGARA BARAT,BADAN PUSAT STATISTIK,8101051,POLY,0,8101051003,       81.000000,MALUKU,        1.000000,MALUKU TENGGARA BARAT,       51.000000,YARU,        3.000000,AWEAR,      133.000000,      140.000000,       75.000000,        0.000000,       44.000000,      0.00000000000,-214748364,      280.000000,      0.00000000000,60,0,Cabang Tual,Saumlaki
MALUKU,YARU,SOFYANIN,81,01,051,004,8101051004,MALUKU TENGGARA BARAT,BADAN PUSAT STATISTIK,8101051,POLY,0,8101051004,       81.000000,MALUKU,        1.000000,MALUKU TENGGARA BARAT,       51.000000,YARU,        4.000000,SOFYANIN,      530.000000,      545.000000,      245.000000,        0.000000,       64.000000,      0.00000000000,-214748364,      912.000000,      0.00000000000,191,0,Cabang Tual,Saumlaki
MALUKU,YARU,WALERANG,81,01,051,005,8101051005,MALUKU TENGGARA BARAT,BADAN PUSAT STATISTIK,8101051,POLY,0,8101051005,       81.000000,MALUKU,        1.000000,MALUKU TENGGARA BARAT,       51.000000,YARU,        5.000000,WALERANG,      515.000000,      504.000000,      213.000000,        0.000000,      159.000000,      0.00000000000,-214748364,      756.000000,      0.00000000000,148,0,Cabang Tual,Saumlaki
MALUKU,YARU,ADODO FORDATA,81,01,051,006,8101051006,MALUKU TENGGARA BARAT,BADAN PUSAT STATISTIK,8101051,POLY,0,8101051006,       81.000000,MALUKU,        1.000000,MALUKU TENGGARA BARAT,       51.000000,YARU,        6.000000,ADODO FORDATA,      503.000000,      500.000000,      255.000000,        0.000000,      100.000000,      0.00000000000,-214748364,      895.000000,      0.00000000000,200,0,Cabang Tual,Saumlaki
MALUKU,WUAR LABOBAR,KILON,81,01,052,001,8101052001,MALUKU TENGGARA BARAT,BADAN PUSAT STATISTIK,8101052,POLY,0,8101052001,       81.000000,MALUKU,        1.000000,MALUKU TENGGARA BARAT,       52.000000,WUAR LABOBAR,        1.000000,KILON,      315.000000,      320.000000,      154.000000,        0.000000,       21.000000,      0.00000000000,-214748364,      748.000000,      0.00892857143,112,1,Cabang Tual,Saumlaki
MALUKU,WUAR LABOBAR,LABOBAR,81,01,052,003,8101052003,MALUKU TENGGARA BARAT,BADAN PUSAT STATISTIK,8101052,POLY,0,8101052003,       81.000000,MALUKU,        1.000000,MALUKU TENGGARA BARAT,       52.000000,WUAR LABOBAR,        3.000000,LABOBAR,      456.000000,      476.000000,      154.000000,        0.000000,       34.000000,      0.00000000000,-214748364,      856.000000,      0.00000000000,148,0,Cabang Tual,Saumlaki
MALUKU,WUAR LABOBAR,WUNLAH,81,01,052,004,8101052004,MALUKU TENGGARA BARAT,BADAN PUSAT STATISTIK,8101052,POLY,0,8101052004,       81.000000,MALUKU,        1.000000,MALUKU TENGGARA BARAT,       52.000000,WUAR LABOBAR,        4.000000,WUNLAH,      545.000000,      539.000000,      173.000000,        0.000000,       48.000000,      0.00000000000,-214748364,     1283.000000,      0.00000000000,209,0,Cabang Tual,Saumlaki
MALUKU,WUAR LABOBAR,KARATAT,81,01,052,005,8101052005,MALUKU TENGGARA BARAT,BADAN PUSAT STATISTIK,8101052,POLY,0,8101052005,       81.000000,MALUKU,        1.000000,MALUKU TENGGARA BARAT,       52.000000,WUAR LABOBAR,        5.000000,KARATAT,      317.000000,      319.000000,      157.000000,        0.000000,       21.000000,      0.00000000000,-214748364,      603.000000,      0.00000000000,94,0,Cabang Tual,Saumlaki
MALUKU,WUAR LABOBAR,AWEAR RUMNGEUR,81,01,052,006,8101052006,MALUKU TENGGARA BARAT,BADAN PUSAT STATISTIK,8101052,POLY,0,8101052006,       81.000000,MALUKU,        1.000000,MALUKU TENGGARA BARAT,       52.000000,WUAR LABOBAR,        6.000000,AWEAR RUMNGEUR,      225.000000,      213.000000,      108.000000,        0.000000,       37.000000,      0.00000000000,-214748364,      673.000000,      0.00000000000,142,0,Cabang Tual,Saumlaki
MALUKU,NIRUNMAS,WATURU,81,01,053,001,8101053001,MALUKU TENGGARA BARAT,BADAN PUSAT STATISTIK,8101053,POLY,0,8101053001,       81.000000,MALUKU,        1.000000,MALUKU TENGGARA BARAT,       53.000000,NIRUNMAS,        1.000000,WATURU,      631.000000,      672.000000,      280.000000,        0.000000,       20.000000,      0.00000000000,-214748364,     1274.000000,      0.01239669421,242,3,Cabang Tual,Saumlaki
MALUKU,NIRUNMAS,TUTUKEMBONG,81,01,053,002,8101053002,MALUKU TENGGARA BARAT,BADAN PUSAT STATISTIK,8101053,POLY,0,8101053002,       81.000000,MALUKU,        1.000000,MALUKU TENGGARA BARAT,       53.000000,NIRUNMAS,        2.000000,TUTUKEMBONG,      454.000000,      502.000000,      220.000000,        0.000000,      220.000000,      0.00000000000,-214748364,      951.000000,      0.00000000000,183,0,Cabang Tual,Saumlaki
MALUKU,NIRUNMAS,MANGLUSI,81,01,053,003,8101053003,MALUKU TENGGARA BARAT,BADAN PUSAT STATISTIK,8101053,POLY,0,8101053003,       81.000000,MALUKU,        1.000000,MALUKU TENGGARA BARAT,       53.000000,NIRUNMAS,        3.000000,MANGLUSI,      490.000000,      480.000000,      220.000000,        0.000000,       15.000000,      0.00000000000,-214748364,      958.000000,      0.00000000000,208,0,Cabang Tual,Saumlaki
MALUKU,NIRUNMAS,WATMURI,81,01,053,005,8101053005,MALUKU TENGGARA BARAT,BADAN PUSAT STATISTIK,8101053,POLY,0,8101053005,       81.000000,MALUKU,        1.000000,MALUKU TENGGARA BARAT,       53.000000,NIRUNMAS,        5.000000,WATMURI,      993.000000,      950.000000,      315.000000,        0.000000,       32.000000,      0.00000000000,-214748364,     1961.000000,      0.00000000000,298,0,Cabang Tual,Saumlaki
MALUKU,KORMOMOLIN,LORWEMBUN,81,01,054,001,8101054001,MALUKU TENGGARA BARAT,BADAN PUSAT STATISTIK,8101054,POLY,0,8101054001,       81.000000,MALUKU,        1.000000,MALUKU TENGGARA BARAT,       54.000000,KORMOMOLIN,        1.000000,LORWEMBUN,      396.000000,      358.000000,      192.000000,        0.000000,      170.000000,      0.00000000000,-214748364,      723.000000,      0.00000000000,148,0,Cabang Tual,Saumlaki
MALUKU,KORMOMOLIN,ALUSI BUUK JALIN,81,01,054,004,8101054004,MALUKU TENGGARA BARAT,BADAN PUSAT STATISTIK,8101054,POLY,0,8101054004,       81.000000,MALUKU,        1.000000,MALUKU TENGGARA BARAT,       54.000000,KORMOMOLIN,        4.000000,ALUSI BUUK JALIN,      135.000000,      138.000000,       71.000000,        0.000000,       26.000000,      0.00000000000,-214748364,      250.000000,      0.00000000000,49,0,Cabang Tual,Saumlaki
MALUKU,KORMOMOLIN,ALUSI KELAAN,81,01,054,005,8101054005,MALUKU TENGGARA BARAT,BADAN PUSAT STATISTIK,8101054,POLY,0,8101054005,       81.000000,MALUKU,        1.000000,MALUKU TENGGARA BARAT,       54.000000,KORMOMOLIN,        5.000000,ALUSI KELAAN,      419.000000,      365.000000,      163.000000,        0.000000,      107.000000,      0.00000000000,-214748364,      792.000000,      0.00000000000,152,0,Cabang Tual,Saumlaki
