FID,PROVINSI,KECAMATAN,DESA,PROVNO,KABKOTNO,KECNO,DESANO,IDSP2010,PLN_HHOLD,DESA_POP,PCT_PLN,NUM_HHOLDS,NUM_PLN,Longitude,Latitude,CLUST_POP,Clust_Code
6923,NUSA TENGGARA TIMUR,MATAWAI LA PAWU,PRAI BOKUL,53,2,32,5,5302032005,0.276119,1407,0.342412,257,88,120.295806,-10.007676,131,530203200502
6922,NUSA TENGGARA TIMUR,MATAWAI LA PAWU,PRAI BOKUL,53,2,32,5,5302032005,0.276119,1407,0.342412,257,88,120.292324,-10.011685,50,530203200503
7009,NUSA TENGGARA TIMUR,MATAWAI LA PAWU,KATIKU LUKU,53,2,32,6,5302032006,0,1003,0,232,0,120.322772,-9.947593,625,530203200601
7010,NUSA TENGGARA TIMUR,MATAWAI LA PAWU,KATIKU LUKU,53,2,32,6,5302032006,0,1003,0,232,0,120.33176,-9.986677,378,530203200602
7013,NUSA TENGGARA TIMUR,KAHAUNGU ETI,KAMANGGIH,53,2,33,3,5302033003,0.410909,1382,0.380952,273,104,120.486509,-9.91015,1382,530203300301
7132,NUSA TENGGARA TIMUR,KAHAUNGU ETI,KATAKA,53,2,33,4,5302033004,0,964,0,218,0,120.529051,-9.877981,964,530203300401
7169,NUSA TENGGARA TIMUR,KAHAUNGU ETI,MATAWAI MARINGU,53,2,33,5,5302033005,0,585,0,116,0,120.546303,-9.852931,585,530203300501
7166,NUSA TENGGARA TIMUR,KAHAUNGU ETI,KOTAK KAWAU,53,2,33,7,5302033007,0,1326,0,314,0,120.51852,-9.783135,1326,530203300701
7014,NUSA TENGGARA TIMUR,KAHAUNGU ETI,MEO RUMBA,53,2,33,9,5302033009,0,1109,0,267,0,120.39107,-9.937775,1109,530203300901
6932,NUSA TENGGARA TIMUR,MAHU,LA HIRU,53,2,34,2,5302034002,0,905,0,205,0,120.441474,-10.106796,905,530203400201
6974,NUSA TENGGARA TIMUR,MAHU,LULUNDILU,53,2,34,5,5302034005,0,961,0.005025,199,1,120.506589,-10.115372,961,530203400501
6905,NUSA TENGGARA TIMUR,NGADU NGALA,PRAI WITU,53,2,35,1,5302035001,0,821,0,185,0,120.351486,-10.190991,409,530203500101
6899,NUSA TENGGARA TIMUR,NGADU NGALA,PRAI WITU,53,2,35,1,5302035001,0,821,0,185,0,120.354805,-10.171121,285,530203500102
6900,NUSA TENGGARA TIMUR,NGADU NGALA,PRAI WITU,53,2,35,1,5302035001,0,821,0,185,0,120.352708,-10.174201,71,530203500103
6912,NUSA TENGGARA TIMUR,NGADU NGALA,PRAI WITU,53,2,35,1,5302035001,0,821,0,185,0,120.356138,-10.177473,28,530203500104
6911,NUSA TENGGARA TIMUR,NGADU NGALA,PRAI WITU,53,2,35,1,5302035001,0,821,0,185,0,120.360043,-10.177969,27,530203500105
6910,NUSA TENGGARA TIMUR,NGADU NGALA,KAKAHA,53,2,35,2,5302035002,0.180435,1625,0.038889,360,14,120.354268,-10.22511,541,530203500201
6903,NUSA TENGGARA TIMUR,NGADU NGALA,KAKAHA,53,2,35,2,5302035002,0.180435,1625,0.038889,360,14,120.369829,-10.240143,347,530203500202
6908,NUSA TENGGARA TIMUR,NGADU NGALA,KAKAHA,53,2,35,2,5302035002,0.180435,1625,0.038889,360,14,120.351566,-10.213562,209,530203500203
6904,NUSA TENGGARA TIMUR,NGADU NGALA,KAKAHA,53,2,35,2,5302035002,0.180435,1625,0.038889,360,14,120.350711,-10.202046,178,530203500204
6901,NUSA TENGGARA TIMUR,NGADU NGALA,KAKAHA,53,2,35,2,5302035002,0.180435,1625,0.038889,360,14,120.353115,-10.206111,125,530203500205
6898,NUSA TENGGARA TIMUR,NGADU NGALA,KAKAHA,53,2,35,2,5302035002,0.180435,1625,0.038889,360,14,120.355865,-10.235154,73,530203500206
6906,NUSA TENGGARA TIMUR,NGADU NGALA,KAKAHA,53,2,35,2,5302035002,0.180435,1625,0.038889,360,14,120.357013,-10.22985,58,530203500207
6917,NUSA TENGGARA TIMUR,NGADU NGALA,KAKAHA,53,2,35,2,5302035002,0.180435,1625,0.038889,360,14,120.377217,-10.239852,33,530203500208
6897,NUSA TENGGARA TIMUR,NGADU NGALA,KAKAHA,53,2,35,2,5302035002,0.180435,1625,0.038889,360,14,120.35929,-10.234164,30,530203500209
6902,NUSA TENGGARA TIMUR,NGADU NGALA,KAKAHA,53,2,35,2,5302035002,0.180435,1625,0.038889,360,14,120.363339,-10.238187,30,530203500210
6914,NUSA TENGGARA TIMUR,NGADU NGALA,HAMBA WUTANG,53,2,35,3,5302035003,0.375,1361,0.25,288,72,120.383598,-10.247682,854,530203500301
6863,NUSA TENGGARA TIMUR,NGADU NGALA,HAMBA WUTANG,53,2,35,3,5302035003,0.375,1361,0.25,288,72,120.379666,-10.25107,253,530203500302
6919,NUSA TENGGARA TIMUR,NGADU NGALA,HAMBA WUTANG,53,2,35,3,5302035003,0.375,1361,0.25,288,72,120.380727,-10.239329,113,530203500303
6915,NUSA TENGGARA TIMUR,NGADU NGALA,HAMBA WUTANG,53,2,35,3,5302035003,0.375,1361,0.25,288,72,120.383464,-10.237799,91,530203500304
6918,NUSA TENGGARA TIMUR,NGADU NGALA,HAMBA WUTANG,53,2,35,3,5302035003,0.375,1361,0.25,288,72,120.382501,-10.241866,50,530203500305
6916,NUSA TENGGARA TIMUR,NGADU NGALA,PRAU RAMING,53,2,35,5,5302035005,0,321,0,99,0,120.39824,-10.16113,321,530203500501
6966,NUSA TENGGARA TIMUR,PAHUNGALODU,KALIUDA,53,2,40,12,5302040012,0.419108,3951,0.604775,754,456,120.699478,-10.164173,1234,530204001201
6963,NUSA TENGGARA TIMUR,PAHUNGALODU,KALIUDA,53,2,40,12,5302040012,0.419108,3951,0.604775,754,456,120.714099,-10.164929,1131,530204001202
6964,NUSA TENGGARA TIMUR,PAHUNGALODU,KALIUDA,53,2,40,12,5302040012,0.419108,3951,0.604775,754,456,120.706091,-10.152818,913,530204001203
6967,NUSA TENGGARA TIMUR,PAHUNGALODU,KALIUDA,53,2,40,12,5302040012,0.419108,3951,0.604775,754,456,120.715812,-10.162226,306,530204001204
6971,NUSA TENGGARA TIMUR,PAHUNGALODU,KALIUDA,53,2,40,12,5302040012,0.419108,3951,0.604775,754,456,120.71253,-10.168554,128,530204001205
6961,NUSA TENGGARA TIMUR,PAHUNGALODU,KALIUDA,53,2,40,12,5302040012,0.419108,3951,0.604775,754,456,120.705678,-10.165356,115,530204001206
6962,NUSA TENGGARA TIMUR,PAHUNGALODU,KALIUDA,53,2,40,12,5302040012,0.419108,3951,0.604775,754,456,120.700968,-10.163529,78,530204001207
6958,NUSA TENGGARA TIMUR,PAHUNGALODU,KALIUDA,53,2,40,12,5302040012,0.419108,3951,0.604775,754,456,120.705336,-10.145984,45,530204001208
6972,NUSA TENGGARA TIMUR,PAHUNGALODU,TANAMANANG,53,2,40,13,5302040013,0.14346,1801,0.518987,474,246,120.719225,-10.141741,503,530204001301
6959,NUSA TENGGARA TIMUR,PAHUNGALODU,TANAMANANG,53,2,40,13,5302040013,0.14346,1801,0.518987,474,246,120.708599,-10.145209,269,530204001302
6968,NUSA TENGGARA TIMUR,PAHUNGALODU,TANAMANANG,53,2,40,13,5302040013,0.14346,1801,0.518987,474,246,120.709285,-10.143998,242,530204001303
6973,NUSA TENGGARA TIMUR,PAHUNGALODU,TANAMANANG,53,2,40,13,5302040013,0.14346,1801,0.518987,474,246,120.715488,-10.143746,230,530204001304
6969,NUSA TENGGARA TIMUR,PAHUNGALODU,TANAMANANG,53,2,40,13,5302040013,0.14346,1801,0.518987,474,246,120.715198,-10.137179,201,530204001305
6970,NUSA TENGGARA TIMUR,PAHUNGALODU,TANAMANANG,53,2,40,13,5302040013,0.14346,1801,0.518987,474,246,120.718659,-10.139411,172,530204001306
6965,NUSA TENGGARA TIMUR,PAHUNGALODU,TANAMANANG,53,2,40,13,5302040013,0.14346,1801,0.518987,474,246,120.742265,-10.133782,148,530204001307
6960,NUSA TENGGARA TIMUR,PAHUNGALODU,TANAMANANG,53,2,40,13,5302040013,0.14346,1801,0.518987,474,246,120.736571,-10.12851,36,530204001308
6980,NUSA TENGGARA TIMUR,PAHUNGALODU,LAMBAKARA,53,2,40,15,5302040015,0.173529,1464,0.323529,340,110,120.730721,-10.115488,676,530204001501
6978,NUSA TENGGARA TIMUR,PAHUNGALODU,LAMBAKARA,53,2,40,15,5302040015,0.173529,1464,0.323529,340,110,120.738717,-10.104868,418,530204001502
6985,NUSA TENGGARA TIMUR,PAHUNGALODU,LAMBAKARA,53,2,40,15,5302040015,0.173529,1464,0.323529,340,110,120.748634,-10.090698,294,530204001503
6982,NUSA TENGGARA TIMUR,PAHUNGALODU,LAMBAKARA,53,2,40,15,5302040015,0.173529,1464,0.323529,340,110,120.749788,-10.091273,67,530204001504
6995,NUSA TENGGARA TIMUR,PAHUNGALODU,LAMBAKARA,53,2,40,15,5302040015,0.173529,1464,0.323529,340,110,120.750054,-10.091249,8,530204001505
6998,NUSA TENGGARA TIMUR,PAHUNGALODU,PALANGGAI,53,2,40,17,5302040017,0.109489,662,0.121212,132,16,120.838528,-10.081616,662,530204001701
6940,NUSA TENGGARA TIMUR,WULAWAIJELU,LAINJANJI,53,2,41,2,5302041002,0,1126,0,268,0,120.509085,-10.225161,409,530204100201
6953,NUSA TENGGARA TIMUR,WULAWAIJELU,LAINJANJI,53,2,41,2,5302041002,0,1126,0,268,0,120.519701,-10.230336,404,530204100202
6954,NUSA TENGGARA TIMUR,WULAWAIJELU,LAINJANJI,53,2,41,2,5302041002,0,1126,0,268,0,120.517449,-10.236729,313,530204100203
6943,NUSA TENGGARA TIMUR,WULAWAIJELU,LA TENA,53,2,41,3,5302041003,0,613,0.015267,131,2,120.529124,-10.211018,203,530204100301
6941,NUSA TENGGARA TIMUR,WULAWAIJELU,LA TENA,53,2,41,3,5302041003,0,613,0.015267,131,2,120.532365,-10.217002,161,530204100302
6949,NUSA TENGGARA TIMUR,WULAWAIJELU,LA TENA,53,2,41,3,5302041003,0,613,0.015267,131,2,120.537039,-10.215691,157,530204100303
6937,NUSA TENGGARA TIMUR,WULAWAIJELU,LA TENA,53,2,41,3,5302041003,0,613,0.015267,131,2,120.540253,-10.218882,93,530204100304
6950,NUSA TENGGARA TIMUR,WULAWAIJELU,LAI PANDAK,53,2,41,4,5302041004,0,978,0.04,250,10,120.519734,-10.19657,509,530204100401
6955,NUSA TENGGARA TIMUR,WULAWAIJELU,LAI PANDAK,53,2,41,4,5302041004,0,978,0.04,250,10,120.534573,-10.210274,469,530204100402
6944,NUSA TENGGARA TIMUR,WULAWAIJELU,LUMBU MANGGIT,53,2,41,5,5302041005,0.242678,1036,0.376569,239,90,120.546343,-10.224711,720,530204100501
6952,NUSA TENGGARA TIMUR,WULAWAIJELU,LUMBU MANGGIT,53,2,41,5,5302041005,0.242678,1036,0.376569,239,90,120.542499,-10.222016,316,530204100502
6936,NUSA TENGGARA TIMUR,WULAWAIJELU,PARANDA,53,2,41,6,5302041006,0.285714,567,0.345865,133,46,120.560268,-10.219427,265,530204100601
6951,NUSA TENGGARA TIMUR,WULAWAIJELU,PARANDA,53,2,41,6,5302041006,0.285714,567,0.345865,133,46,120.558543,-10.221299,212,530204100602
6945,NUSA TENGGARA TIMUR,WULAWAIJELU,PARANDA,53,2,41,6,5302041006,0.285714,567,0.345865,133,46,120.608462,-10.197828,89,530204100603
6956,NUSA TENGGARA TIMUR,WULAWAIJELU,HADAKAMALI,53,2,41,7,5302041007,0.153439,1427,0.612732,377,231,120.573207,-10.227425,373,530204100701
6946,NUSA TENGGARA TIMUR,WULAWAIJELU,HADAKAMALI,53,2,41,7,5302041007,0.153439,1427,0.612732,377,231,120.553047,-10.2284,271,530204100702
6957,NUSA TENGGARA TIMUR,WULAWAIJELU,HADAKAMALI,53,2,41,7,5302041007,0.153439,1427,0.612732,377,231,120.553978,-10.22665,210,530204100703
6948,NUSA TENGGARA TIMUR,WULAWAIJELU,HADAKAMALI,53,2,41,7,5302041007,0.153439,1427,0.612732,377,231,120.564427,-10.227806,178,530204100704
6934,NUSA TENGGARA TIMUR,WULAWAIJELU,HADAKAMALI,53,2,41,7,5302041007,0.153439,1427,0.612732,377,231,120.550775,-10.226209,143,530204100705
6938,NUSA TENGGARA TIMUR,WULAWAIJELU,HADAKAMALI,53,2,41,7,5302041007,0.153439,1427,0.612732,377,231,120.559425,-10.227439,120,530204100706
6947,NUSA TENGGARA TIMUR,WULAWAIJELU,HADAKAMALI,53,2,41,7,5302041007,0.153439,1427,0.612732,377,231,120.569955,-10.227585,92,530204100707
6942,NUSA TENGGARA TIMUR,WULAWAIJELU,HADAKAMALI,53,2,41,7,5302041007,0.153439,1427,0.612732,377,231,120.56065,-10.229512,40,530204100708
6939,NUSA TENGGARA TIMUR,WULAWAIJELU,W U L A,53,2,41,8,5302041008,0.192053,1155,0.235099,302,71,120.616064,-10.224671,678,530204100801
6935,NUSA TENGGARA TIMUR,WULAWAIJELU,W U L A,53,2,41,8,5302041008,0.192053,1155,0.235099,302,71,120.616623,-10.243462,477,530204100802
7153,NUSA TENGGARA TIMUR,RINDI,TAMBURI,53,2,51,1,5302051001,0,876,0,219,0,120.670081,-9.943068,265,530205100101
7162,NUSA TENGGARA TIMUR,RINDI,TAMBURI,53,2,51,1,5302051001,0,876,0,219,0,120.662373,-9.963271,219,530205100102
7154,NUSA TENGGARA TIMUR,RINDI,TAMBURI,53,2,51,1,5302051001,0,876,0,219,0,120.668332,-9.944625,212,530205100103
7161,NUSA TENGGARA TIMUR,RINDI,TAMBURI,53,2,51,1,5302051001,0,876,0,219,0,120.662063,-9.962091,180,530205100104
6990,NUSA TENGGARA TIMUR,RINDI,LAI LANJANG,53,2,51,2,5302051002,0,891,0,210,0,120.692229,-10.038731,288,530205100201
6979,NUSA TENGGARA TIMUR,RINDI,LAI LANJANG,53,2,51,2,5302051002,0,891,0,210,0,120.670915,-10.028739,279,530205100202
6991,NUSA TENGGARA TIMUR,RINDI,LAI LANJANG,53,2,51,2,5302051002,0,891,0,210,0,120.659706,-10.026259,214,530205100203
6983,NUSA TENGGARA TIMUR,RINDI,LAI LANJANG,53,2,51,2,5302051002,0,891,0,210,0,120.661583,-10.032845,39,530205100204
6975,NUSA TENGGARA TIMUR,RINDI,LAI LANJANG,53,2,51,2,5302051002,0,891,0,210,0,120.688736,-10.038062,34,530205100205
6987,NUSA TENGGARA TIMUR,RINDI,LAI LANJANG,53,2,51,2,5302051002,0,891,0,210,0,120.66489,-10.031727,20,530205100206
6976,NUSA TENGGARA TIMUR,RINDI,LAI LANJANG,53,2,51,2,5302051002,0,891,0,210,0,120.692531,-10.041612,17,530205100207
6988,NUSA TENGGARA TIMUR,RINDI,HANGGARORU,53,2,51,3,5302051003,0,1309,0.073016,315,23,120.64861,-10.00164,432,530205100301
6977,NUSA TENGGARA TIMUR,RINDI,HANGGARORU,53,2,51,3,5302051003,0,1309,0.073016,315,23,120.662649,-10.019784,268,530205100302
6992,NUSA TENGGARA TIMUR,RINDI,HANGGARORU,53,2,51,3,5302051003,0,1309,0.073016,315,23,120.667265,-10.017575,150,530205100303
6986,NUSA TENGGARA TIMUR,RINDI,HANGGARORU,53,2,51,3,5302051003,0,1309,0.073016,315,23,120.652711,-10.008776,133,530205100304
6989,NUSA TENGGARA TIMUR,RINDI,HANGGARORU,53,2,51,3,5302051003,0,1309,0.073016,315,23,120.642211,-10.001631,108,530205100305
7145,NUSA TENGGARA TIMUR,RINDI,HANGGARORU,53,2,51,3,5302051003,0,1309,0.073016,315,23,120.646715,-9.998981,83,530205100306
6984,NUSA TENGGARA TIMUR,RINDI,HANGGARORU,53,2,51,3,5302051003,0,1309,0.073016,315,23,120.641291,-10.001226,66,530205100307
6993,NUSA TENGGARA TIMUR,RINDI,HANGGARORU,53,2,51,3,5302051003,0,1309,0.073016,315,23,120.663108,-10.016232,48,530205100308
7139,NUSA TENGGARA TIMUR,RINDI,HANGGARORU,53,2,51,3,5302051003,0,1309,0.073016,315,23,120.650505,-9.998544,19,530205100309
6981,NUSA TENGGARA TIMUR,RINDI,HANGGARORU,53,2,51,3,5302051003,0,1309,0.073016,315,23,120.647305,-10.000098,4,530205100310
6997,NUSA TENGGARA TIMUR,RINDI,HEIKATAPU,53,2,51,5,5302051005,0.366366,1346,0.517647,255,132,120.778434,-10.012159,993,530205100501
6994,NUSA TENGGARA TIMUR,RINDI,HEIKATAPU,53,2,51,5,5302051005,0.366366,1346,0.517647,255,132,120.772894,-10.0041,185,530205100502
6996,NUSA TENGGARA TIMUR,RINDI,HEIKATAPU,53,2,51,5,5302051005,0.366366,1346,0.517647,255,132,120.769725,-10.006615,168,530205100503
7185,NUSA TENGGARA TIMUR,RINDI,TANARAING,53,2,51,6,5302051006,0.23301,1207,0.377551,294,111,120.764463,-9.987209,707,530205100601
7184,NUSA TENGGARA TIMUR,RINDI,TANARAING,53,2,51,6,5302051006,0.23301,1207,0.377551,294,111,120.757774,-9.981452,169,530205100602
7189,NUSA TENGGARA TIMUR,RINDI,TANARAING,53,2,51,6,5302051006,0.23301,1207,0.377551,294,111,120.758069,-9.985854,99,530205100603
7188,NUSA TENGGARA TIMUR,RINDI,TANARAING,53,2,51,6,5302051006,0.23301,1207,0.377551,294,111,120.762191,-9.986158,71,530205100604
7183,NUSA TENGGARA TIMUR,RINDI,TANARAING,53,2,51,6,5302051006,0.23301,1207,0.377551,294,111,120.763032,-9.937893,65,530205100605
7187,NUSA TENGGARA TIMUR,RINDI,TANARAING,53,2,51,6,5302051006,0.23301,1207,0.377551,294,111,120.761346,-9.986727,52,530205100606
7186,NUSA TENGGARA TIMUR,RINDI,TANARAING,53,2,51,6,5302051006,0.23301,1207,0.377551,294,111,120.757002,-9.985872,44,530205100607
7155,NUSA TENGGARA TIMUR,RINDI,RINDI,53,2,51,7,5302051007,0.146789,1296,0.254717,212,54,120.67009,-9.935545,380,530205100701
7138,NUSA TENGGARA TIMUR,RINDI,RINDI,53,2,51,7,5302051007,0.146789,1296,0.254717,212,54,120.671266,-9.933363,297,530205100702
7160,NUSA TENGGARA TIMUR,RINDI,RINDI,53,2,51,7,5302051007,0.146789,1296,0.254717,212,54,120.7035,-9.955716,187,530205100703
7136,NUSA TENGGARA TIMUR,RINDI,RINDI,53,2,51,7,5302051007,0.146789,1296,0.254717,212,54,120.67872,-9.927207,97,530205100704
7147,NUSA TENGGARA TIMUR,RINDI,RINDI,53,2,51,7,5302051007,0.146789,1296,0.254717,212,54,120.674531,-9.932665,85,530205100705
7148,NUSA TENGGARA TIMUR,RINDI,RINDI,53,2,51,7,5302051007,0.146789,1296,0.254717,212,54,120.676838,-9.929824,82,530205100706
7134,NUSA TENGGARA TIMUR,RINDI,RINDI,53,2,51,7,5302051007,0.146789,1296,0.254717,212,54,120.671197,-9.937883,69,530205100707
7152,NUSA TENGGARA TIMUR,RINDI,RINDI,53,2,51,7,5302051007,0.146789,1296,0.254717,212,54,120.695055,-9.947496,60,530205100708
7151,NUSA TENGGARA TIMUR,RINDI,RINDI,53,2,51,7,5302051007,0.146789,1296,0.254717,212,54,120.694613,-9.946803,40,530205100709
7150,NUSA TENGGARA TIMUR,RINDI,KAYURI,53,2,51,8,5302051008,0.116541,1331,0.358079,229,82,120.680765,-9.922811,715,530205100801
7163,NUSA TENGGARA TIMUR,RINDI,KAYURI,53,2,51,8,5302051008,0.116541,1331,0.358079,229,82,120.681456,-9.915865,616,530205100802
7133,NUSA TENGGARA TIMUR,UMALULU,LAIRURU,53,2,52,3,5302052003,0.16055,1086,0.338095,210,71,120.622241,-9.891796,1086,530205200301
7158,NUSA TENGGARA TIMUR,UMALULU,WATU PUDA,53,2,52,4,5302052004,0.089965,1328,0.232639,288,67,120.628684,-9.901514,1328,530205200401
7131,NUSA TENGGARA TIMUR,UMALULU,UMALULU,53,2,52,5,5302052005,0,1021,0,223,0,120.589841,-9.947015,669,530205200501
7130,NUSA TENGGARA TIMUR,UMALULU,UMALULU,53,2,52,5,5302052005,0,1021,0,223,0,120.579115,-9.945893,352,530205200502
7140,NUSA TENGGARA TIMUR,UMALULU,LUMBUKORE,53,2,52,13,5302052013,0.704961,3288,0.813008,738,600,120.665116,-9.883937,3173,530205201301
7142,NUSA TENGGARA TIMUR,UMALULU,LUMBUKORE,53,2,52,13,5302052013,0.704961,3288,0.813008,738,600,120.656935,-9.878672,115,530205201302
7144,NUSA TENGGARA TIMUR,UMALULU,WATU HADANG,53,2,52,14,5302052014,0.213675,1887,0.478528,326,156,120.640487,-9.894335,531,530205201401
7143,NUSA TENGGARA TIMUR,UMALULU,WATU HADANG,53,2,52,14,5302052014,0.213675,1887,0.478528,326,156,120.639282,-9.893315,276,530205201402
7157,NUSA TENGGARA TIMUR,UMALULU,WATU HADANG,53,2,52,14,5302052014,0.213675,1887,0.478528,326,156,120.639747,-9.891261,266,530205201403
7159,NUSA TENGGARA TIMUR,UMALULU,WATU HADANG,53,2,52,14,5302052014,0.213675,1887,0.478528,326,156,120.647292,-9.895502,253,530205201404
7146,NUSA TENGGARA TIMUR,UMALULU,WATU HADANG,53,2,52,14,5302052014,0.213675,1887,0.478528,326,156,120.647476,-9.890513,173,530205201405
7135,NUSA TENGGARA TIMUR,UMALULU,WATU HADANG,53,2,52,14,5302052014,0.213675,1887,0.478528,326,156,120.638192,-9.901692,153,530205201406
7164,NUSA TENGGARA TIMUR,UMALULU,WATU HADANG,53,2,52,14,5302052014,0.213675,1887,0.478528,326,156,120.644132,-9.890582,153,530205201407
7137,NUSA TENGGARA TIMUR,UMALULU,WATU HADANG,53,2,52,14,5302052014,0.213675,1887,0.478528,326,156,120.639239,-9.902431,81,530205201408
7141,NUSA TENGGARA TIMUR,UMALULU,MUTUNGGEDING,53,2,52,15,5302052015,0.226586,2349,0.502222,450,226,120.657133,-9.880632,1021,530205201501
7176,NUSA TENGGARA TIMUR,UMALULU,MUTUNGGEDING,53,2,52,15,5302052015,0.226586,2349,0.502222,450,226,120.644323,-9.859517,505,530205201502
7156,NUSA TENGGARA TIMUR,UMALULU,MUTUNGGEDING,53,2,52,15,5302052015,0.226586,2349,0.502222,450,226,120.653321,-9.88714,500,530205201503
7177,NUSA TENGGARA TIMUR,UMALULU,MUTUNGGEDING,53,2,52,15,5302052015,0.226586,2349,0.502222,450,226,120.643141,-9.858351,168,530205201504
7149,NUSA TENGGARA TIMUR,UMALULU,MUTUNGGEDING,53,2,52,15,5302052015,0.226586,2349,0.502222,450,226,120.651514,-9.889205,154,530205201505
7180,NUSA TENGGARA TIMUR,UMALULU,MATAWAI ATU,53,2,52,16,5302052016,0.651852,1417,0.666667,315,210,120.652459,-9.872522,636,530205201601
7181,NUSA TENGGARA TIMUR,UMALULU,MATAWAI ATU,53,2,52,16,5302052016,0.651852,1417,0.666667,315,210,120.659147,-9.874212,395,530205201602
7182,NUSA TENGGARA TIMUR,UMALULU,MATAWAI ATU,53,2,52,16,5302052016,0.651852,1417,0.666667,315,210,120.654302,-9.864307,279,530205201603
7178,NUSA TENGGARA TIMUR,UMALULU,MATAWAI ATU,53,2,52,16,5302052016,0.651852,1417,0.666667,315,210,120.637076,-9.844086,107,530205201604
7168,NUSA TENGGARA TIMUR,UMALULU,PATAWANG,53,2,52,17,5302052017,0.166667,1822,0.262376,404,106,120.62238,-9.810782,466,530205201701
7167,NUSA TENGGARA TIMUR,UMALULU,PATAWANG,53,2,52,17,5302052017,0.166667,1822,0.262376,404,106,120.623254,-9.79228,434,530205201702
7174,NUSA TENGGARA TIMUR,UMALULU,PATAWANG,53,2,52,17,5302052017,0.166667,1822,0.262376,404,106,120.617081,-9.782169,265,530205201703
7165,NUSA TENGGARA TIMUR,UMALULU,PATAWANG,53,2,52,17,5302052017,0.166667,1822,0.262376,404,106,120.605419,-9.783186,252,530205201704
7179,NUSA TENGGARA TIMUR,UMALULU,PATAWANG,53,2,52,17,5302052017,0.166667,1822,0.262376,404,106,120.626349,-9.817365,218,530205201705
7172,NUSA TENGGARA TIMUR,UMALULU,PATAWANG,53,2,52,17,5302052017,0.166667,1822,0.262376,404,106,120.62233,-9.812937,97,530205201706
7171,NUSA TENGGARA TIMUR,UMALULU,PATAWANG,53,2,52,17,5302052017,0.166667,1822,0.262376,404,106,120.611952,-9.788745,89,530205201707
7173,NUSA TENGGARA TIMUR,UMALULU,WANGA,53,2,52,18,5302052018,0.107558,1363,0.308824,340,105,120.587695,-9.76256,557,530205201801
7170,NUSA TENGGARA TIMUR,UMALULU,WANGA,53,2,52,18,5302052018,0.107558,1363,0.308824,340,105,120.59682,-9.756878,469,530205201802
7175,NUSA TENGGARA TIMUR,UMALULU,WANGA,53,2,52,18,5302052018,0.107558,1363,0.308824,340,105,120.586866,-9.769917,337,530205201803
7041,NUSA TENGGARA TIMUR,PANDAWAI,KAMBATA TANA,53,2,60,5,5302060005,0.266816,1870,0.44686,414,185,120.323202,-9.705359,1064,530206000501
7061,NUSA TENGGARA TIMUR,PANDAWAI,KAMBATA TANA,53,2,60,5,5302060005,0.266816,1870,0.44686,414,185,120.321664,-9.698784,342,530206000502
7116,NUSA TENGGARA TIMUR,PANDAWAI,KAMBATA TANA,53,2,60,5,5302060005,0.266816,1870,0.44686,414,185,120.326079,-9.709563,322,530206000503
7123,NUSA TENGGARA TIMUR,PANDAWAI,KAMBATA TANA,53,2,60,5,5302060005,0.266816,1870,0.44686,414,185,120.324334,-9.691379,141,530206000504
7021,NUSA TENGGARA TIMUR,PANDAWAI,MAU BOKUL,53,2,60,7,5302060007,0,1570,0,366,0,120.413299,-9.842882,837,530206000701
7022,NUSA TENGGARA TIMUR,PANDAWAI,MAU BOKUL,53,2,60,7,5302060007,0,1570,0,366,0,120.379536,-9.861955,417,530206000702
7012,NUSA TENGGARA TIMUR,PANDAWAI,MAU BOKUL,53,2,60,7,5302060007,0,1570,0,366,0,120.376373,-9.894829,315,530206000703
7190,NUSA TENGGARA TIMUR,PANDAWAI,KADUMBUL,53,2,60,9,5302060009,0.168478,1573,0.316667,360,114,120.541029,-9.700486,1573,530206000901
7126,NUSA TENGGARA TIMUR,PANDAWAI,PALAKAHEMBI,53,2,60,10,5302060010,0.214831,3586,0.174707,767,134,120.491898,-9.701876,1149,530206001001
7125,NUSA TENGGARA TIMUR,PANDAWAI,PALAKAHEMBI,53,2,60,10,5302060010,0.214831,3586,0.174707,767,134,120.490783,-9.671592,891,530206001002
7127,NUSA TENGGARA TIMUR,PANDAWAI,PALAKAHEMBI,53,2,60,10,5302060010,0.214831,3586,0.174707,767,134,120.484528,-9.665898,760,530206001003
7129,NUSA TENGGARA TIMUR,PANDAWAI,PALAKAHEMBI,53,2,60,10,5302060010,0.214831,3586,0.174707,767,134,120.467489,-9.651954,424,530206001004
7128,NUSA TENGGARA TIMUR,PANDAWAI,PALAKAHEMBI,53,2,60,10,5302060010,0.214831,3586,0.174707,767,134,120.484568,-9.69435,363,530206001005
7109,NUSA TENGGARA TIMUR,PANDAWAI,KAWANGU,53,2,60,12,5302060012,0.276551,4125,0.437659,786,344,120.329843,-9.679705,2249,530206001201
7095,NUSA TENGGARA TIMUR,PANDAWAI,KAWANGU,53,2,60,12,5302060012,0.276551,4125,0.437659,786,344,120.332296,-9.68603,483,530206001202
7118,NUSA TENGGARA TIMUR,PANDAWAI,KAWANGU,53,2,60,12,5302060012,0.276551,4125,0.437659,786,344,120.330893,-9.674556,415,530206001203
7090,NUSA TENGGARA TIMUR,PANDAWAI,KAWANGU,53,2,60,12,5302060012,0.276551,4125,0.437659,786,344,120.321258,-9.678437,319,530206001204
7112,NUSA TENGGARA TIMUR,PANDAWAI,KAWANGU,53,2,60,12,5302060012,0.276551,4125,0.437659,786,344,120.321053,-9.687739,245,530206001205
