PROVINSI,KECAMATAN,DESA,PROVNO,KABKOTNO,KECNO,DESANO,IDSP2010,KABKOT,SUMBER,id_kec,POLY,VILLAGE_CO,KODE_PROV,NAMA_PROV,KODE_KAB,NAMA_KAB,KODE_KEC,NAMA_KEC,KODE_DESA,NAMA_DESA,R401A,R401B,R401C,R501A,R501B,PLN_HHOLD,JOIN_FIELD,population,PCT_PLN,NUM_HHOLDS,NUM_PLN,PLN_Cabang,EI_SubArea
MALUKU UTARA,TALIABU TIMUR,TUBANG,82,03,050,009,8203050009,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203050,POLY,8203050009,       82.000000,MALUKU UTARA,        3.000000,KEPULAUAN SULA,       50.000000,TALIABU TIMUR,        9.000000,TUBANG,      356.000000,      314.000000,       64.000000,        0.000000,        5.000000,      0.00000000000,-214748364,667,      0.00000000000,171,0,Ternate,Sanana&Dofa
MALUKU UTARA,MANGOLI BARAT,LELYABA,82,03,040,017,8203040017,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203040,POLY,8203040017,       82.000000,MALUKU UTARA,        3.000000,KEPULAUAN SULA,       40.000000,MANGOLI BARAT,       17.000000,LELYABA,       83.000000,       63.000000,       43.000000,        0.000000,       38.000000,      0.00000000000,-214748364,134,      0.00000000000,29,0,Ternate,Sanana&Dofa
MALUKU UTARA,MANGOLI UTARA,MODAPIA,82,03,041,004,8203041004,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203041,POLY,8203041004,       82.000000,MALUKU UTARA,        3.000000,KEPULAUAN SULA,       41.000000,MANGOLI UTARA,        4.000000,MODAPIA,      260.000000,      237.000000,      134.000000,        0.000000,      120.000000,      0.00000000000,-214748364,497,      0.00000000000,123,0,Ternate,Sanana&Dofa
MALUKU UTARA,MANGOLI TENGAH,PASLAL,82,03,031,008,8203031008,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203031,POLY,8203031008,       82.000000,MALUKU UTARA,        3.000000,KEPULAUAN SULA,       31.000000,MANGOLI TENGAH,        8.000000,PASLAL,      142.000000,      140.000000,       86.000000,        0.000000,       36.000000,      0.00000000000,-214748364,282,      0.00000000000,62,0,Ternate,Sanana&Dofa
MALUKU UTARA,MANGOLI TENGAH,BARU AKOL,82,03,031,001,8203031001,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203031,POLY,8203031001,       82.000000,MALUKU UTARA,        3.000000,KEPULAUAN SULA,       31.000000,MANGOLI TENGAH,        1.000000,BARU AKOL,      365.000000,      300.000000,      171.000000,        0.000000,      171.000000,      0.00000000000,-214748364,667,      0.00000000000,149,0,Ternate,Sanana&Dofa
MALUKU UTARA,SANANA UTARA,FUKWEU,82,03,023,002,8203023002,KEPULAUAN SULA,BADAN PUSAT STATISTIK,8203023,POLY,8203023002,       82.000000,MALUKU UTARA,        3.000000,KEPULAUAN SULA,       23.000000,SANANA UTARA,        2.000000,FUKWEU,      362.000000,      339.000000,      153.000000,      127.000000,       26.000000,      0.83006535948,-214748364,680,      0.68852459016,122,84,Ternate,Sanana&Dofa
MALUKU UTARA,PULAU GEBE,UMERA,82,02,041,001,8202041001,HALMAHERA TENGAH,BADAN PUSAT STATISTIK,8202041,POLY,8202041001,       82.000000,MALUKU UTARA,        2.000000,HALMAHERA TENGAH,       41.000000,PULAU GEBE,        1.000000,UMERA,      246.000000,      254.000000,      110.000000,        0.000000,      110.000000,      0.00000000000,-214748364,485,      0.00000000000,92,0,Ternate,Halmahera
MALUKU UTARA,PULAU GEBE,SONOF KACEPO,82,02,041,006,8202041006,HALMAHERA TENGAH,BADAN PUSAT STATISTIK,8202041,POLY,8202041006,       82.000000,MALUKU UTARA,        2.000000,HALMAHERA TENGAH,       41.000000,PULAU GEBE,        6.000000,SONOF KACEPO,      145.000000,      152.000000,       79.000000,        0.000000,       52.000000,      0.00000000000,-214748364,279,      0.00000000000,53,0,Ternate,Halmahera
MALUKU UTARA,PULAU GEBE,KACEPI,82,02,041,003,8202041003,HALMAHERA TENGAH,BADAN PUSAT STATISTIK,8202041,POLY,8202041003,       82.000000,MALUKU UTARA,        2.000000,HALMAHERA TENGAH,       41.000000,PULAU GEBE,        3.000000,KACEPI,      372.000000,      366.000000,      221.000000,        0.000000,      221.000000,      0.00000000000,-214748364,721,      0.00641025641,156,1,Ternate,Halmahera
MALUKU UTARA,PULAU GEBE,SANAFI,82,02,041,002,8202041002,HALMAHERA TENGAH,BADAN PUSAT STATISTIK,8202041,POLY,8202041002,       82.000000,MALUKU UTARA,        2.000000,HALMAHERA TENGAH,       41.000000,PULAU GEBE,        2.000000,SANAFI,      226.000000,      227.000000,      106.000000,        0.000000,      106.000000,      0.00000000000,-214748364,429,      0.01219512195,82,1,Ternate,Halmahera
MALUKU UTARA,PULAU GEBE,KAPALEO,82,02,041,004,8202041004,HALMAHERA TENGAH,BADAN PUSAT STATISTIK,8202041,POLY,8202041004,       82.000000,MALUKU UTARA,        2.000000,HALMAHERA TENGAH,       41.000000,PULAU GEBE,        4.000000,KAPALEO,     1105.000000,     1020.000000,      373.000000,        0.000000,      373.000000,      0.00000000000,-214748364,2146,      0.01079136691,556,6,Ternate,Halmahera
MALUKU UTARA,WEDA SELATAN,SUMBER SARI,82,02,031,006,8202031006,HALMAHERA TENGAH,BADAN PUSAT STATISTIK,8202031,POLY,8202031006,       82.000000,MALUKU UTARA,        2.000000,HALMAHERA TENGAH,       31.000000,WEDA SELATAN,        6.000000,SUMBER SARI,      265.000000,      235.000000,      130.000000,       94.000000,       21.000000,      0.72307692308,-214748364,424,      0.75229357798,109,82,Ternate,Halmahera
MALUKU UTARA,WEDA SELATAN,KLUTING JAYA,82,02,031,001,8202031001,HALMAHERA TENGAH,BADAN PUSAT STATISTIK,8202031,POLY,8202031001,       82.000000,MALUKU UTARA,        2.000000,HALMAHERA TENGAH,       31.000000,WEDA SELATAN,        1.000000,KLUTING JAYA,      425.000000,      405.000000,      197.000000,      147.000000,       50.000000,      0.74619289340,-214748364,763,      0.72020725389,193,139,Ternate,Halmahera
MALUKU UTARA,WEDA SELATAN,WAIRORO INDAH,82,02,031,002,8202031002,HALMAHERA TENGAH,BADAN PUSAT STATISTIK,8202031,POLY,8202031002,       82.000000,MALUKU UTARA,        2.000000,HALMAHERA TENGAH,       31.000000,WEDA SELATAN,        2.000000,WAIRORO INDAH,      429.000000,      471.000000,      243.000000,      196.000000,       47.000000,      0.80658436214,-214748364,954,      0.81739130435,230,188,Ternate,Halmahera
MALUKU UTARA,WEDA SELATAN,LEMBAH ASRI,82,02,031,007,8202031007,HALMAHERA TENGAH,BADAN PUSAT STATISTIK,8202031,POLY,8202031007,       82.000000,MALUKU UTARA,        2.000000,HALMAHERA TENGAH,       31.000000,WEDA SELATAN,        7.000000,LEMBAH ASRI,      169.000000,      152.000000,      112.000000,      105.000000,        7.000000,      0.93750000000,-214748364,379,      0.78571428571,98,77,Ternate,Halmahera
MALUKU UTARA,WEDA SELATAN,TILOPPE,82,02,031,003,8202031003,HALMAHERA TENGAH,BADAN PUSAT STATISTIK,8202031,POLY,8202031003,       82.000000,MALUKU UTARA,        2.000000,HALMAHERA TENGAH,       31.000000,WEDA SELATAN,        3.000000,TILOPPE,      233.000000,      202.000000,      112.000000,       11.000000,       10.000000,      0.09821428571,-214748364,428,      0.10784313725,102,11,Ternate,Halmahera
MALUKU UTARA,WEDA SELATAN,SOSOWOMO,82,02,031,004,8202031004,HALMAHERA TENGAH,BADAN PUSAT STATISTIK,8202031,POLY,8202031004,       82.000000,MALUKU UTARA,        2.000000,HALMAHERA TENGAH,       31.000000,WEDA SELATAN,        4.000000,SOSOWOMO,      325.000000,      283.000000,      158.000000,        0.000000,       10.000000,      0.00000000000,-214748364,662,      0.00694444444,144,1,Ternate,Halmahera
MALUKU UTARA,WEDA SELATAN,LOLEO,82,02,031,005,8202031005,HALMAHERA TENGAH,BADAN PUSAT STATISTIK,8202031,POLY,8202031005,       82.000000,MALUKU UTARA,        2.000000,HALMAHERA TENGAH,       31.000000,WEDA SELATAN,        5.000000,LOLEO,      353.000000,      378.000000,      154.000000,      128.000000,       11.000000,      0.83116883117,-214748364,1240,      0.66938775510,245,164,Ternate,Halmahera
MALUKU UTARA,PATANI,YEISOWO,82,02,042,001,8202042001,HALMAHERA TENGAH,BADAN PUSAT STATISTIK,8202042,POLY,8202042001,       82.000000,MALUKU UTARA,        2.000000,HALMAHERA TENGAH,       42.000000,PATANI,        1.000000,YEISOWO,      439.000000,      443.000000,      171.000000,      122.000000,        0.000000,      0.71345029240,-214748364,1406,      0.75111111111,225,169,Ternate,Halmahera
MALUKU UTARA,WEDA,NUSLIKO,82,02,030,006,8202030006,HALMAHERA TENGAH,BADAN PUSAT STATISTIK,8202030,POLY,8202030006,       82.000000,MALUKU UTARA,        2.000000,HALMAHERA TENGAH,       30.000000,WEDA,        6.000000,NUSLIKO,      220.000000,      215.000000,      115.000000,       62.000000,       15.000000,      0.53913043478,-214748364,422,      0.68539325843,89,61,Ternate,Halmahera
MALUKU UTARA,PATANI,KIPAI,82,02,042,005,8202042005,HALMAHERA TENGAH,BADAN PUSAT STATISTIK,8202042,POLY,8202042005,       82.000000,MALUKU UTARA,        2.000000,HALMAHERA TENGAH,       42.000000,PATANI,        5.000000,KIPAI,      369.000000,      456.000000,      196.000000,      147.000000,       17.000000,      0.75000000000,-214748364,821,      0.86585365854,164,142,Ternate,Halmahera
MALUKU UTARA,PATANI UTARA,GEMIA,82,02,043,001,8202043001,HALMAHERA TENGAH,BADAN PUSAT STATISTIK,8202043,POLY,8202043001,       82.000000,MALUKU UTARA,        2.000000,HALMAHERA TENGAH,       43.000000,PATANI UTARA,        1.000000,GEMIA,      930.000000,      920.000000,      357.000000,      337.000000,        0.000000,      0.94397759104,-214748364,1757,      0.94817073171,328,311,Ternate,Halmahera
MALUKU UTARA,PATANI UTARA,BILIFITU,82,02,043,006,8202043006,HALMAHERA TENGAH,BADAN PUSAT STATISTIK,8202043,POLY,8202043006,       82.000000,MALUKU UTARA,        2.000000,HALMAHERA TENGAH,       43.000000,PATANI UTARA,        6.000000,BILIFITU,      448.000000,      411.000000,      190.000000,      124.000000,       28.000000,      0.65263157895,-214748364,885,      0.81118881119,143,116,Ternate,Halmahera
MALUKU UTARA,PATANI UTARA,TEPELEO,82,02,043,002,8202043002,HALMAHERA TENGAH,BADAN PUSAT STATISTIK,8202043,POLY,8202043002,       82.000000,MALUKU UTARA,        2.000000,HALMAHERA TENGAH,       43.000000,PATANI UTARA,        2.000000,TEPELEO,      728.000000,      706.000000,      282.000000,      245.000000,       37.000000,      0.86879432624,-214748364,1441,      0.95850622407,241,231,Ternate,Halmahera
MALUKU UTARA,PATANI,YONDELIU,82,02,042,010,8202042010,HALMAHERA TENGAH,BADAN PUSAT STATISTIK,8202042,POLY,8202042010,       82.000000,MALUKU UTARA,        2.000000,HALMAHERA TENGAH,       42.000000,PATANI,       10.000000,YONDELIU,      530.000000,      493.000000,      231.000000,      171.000000,        0.000000,      0.74025974026,-214748364,1029,      0.88144329897,194,171,Ternate,Halmahera
MALUKU UTARA,PATANI UTARA,TEPELEO BATU DUA,82,02,043,007,8202043007,HALMAHERA TENGAH,BADAN PUSAT STATISTIK,8202043,POLY,8202043007,       82.000000,MALUKU UTARA,        2.000000,HALMAHERA TENGAH,       43.000000,PATANI UTARA,        7.000000,TEPELEO BATU DUA,      667.000000,      761.000000,      337.000000,      227.000000,       16.000000,      0.67359050445,-214748364,1527,      0.90243902439,246,222,Ternate,Halmahera
MALUKU UTARA,PATANI BARAT,BOBANE INDAH,82,02,044,001,8202044001,HALMAHERA TENGAH,BADAN PUSAT STATISTIK,8202044,POLY,8202044001,       82.000000,MALUKU UTARA,        2.000000,HALMAHERA TENGAH,       44.000000,PATANI BARAT,        1.000000,BOBANE INDAH,      408.000000,      414.000000,      174.000000,        0.000000,      148.000000,      0.00000000000,-214748364,809,      0.00000000000,132,0,Ternate,Halmahera
MALUKU UTARA,WEDA,NURWEDA,82,02,030,019,8202030019,HALMAHERA TENGAH,BADAN PUSAT STATISTIK,8202030,POLY,8202030019,       82.000000,MALUKU UTARA,        2.000000,HALMAHERA TENGAH,       30.000000,WEDA,       19.000000,NURWEDA,      550.000000,      494.000000,      229.000000,      153.000000,       57.000000,      0.66812227074,-214748364,1441,      0.76338028169,355,271,Ternate,Halmahera
MALUKU UTARA,WEDA,WERE,82,02,030,007,8202030007,HALMAHERA TENGAH,BADAN PUSAT STATISTIK,8202030,POLY,8202030007,       82.000000,MALUKU UTARA,        2.000000,HALMAHERA TENGAH,       30.000000,WEDA,        7.000000,WERE,     1271.000000,     1132.000000,      673.000000,      673.000000,        0.000000,      1.00000000000,-214748364,2398,      0.88583509514,473,419,Ternate,Halmahera
MALUKU UTARA,PATANI UTARA,PANTURA JAYA,82,02,043,008,8202043008,HALMAHERA TENGAH,BADAN PUSAT STATISTIK,8202043,POLY,8202043008,       82.000000,MALUKU UTARA,        2.000000,HALMAHERA TENGAH,       43.000000,PATANI UTARA,        8.000000,PANTURA JAYA,      211.000000,      225.000000,       90.000000,       73.000000,       16.000000,      0.81111111111,-214748364,579,      0.53508771930,114,61,Ternate,Halmahera
MALUKU UTARA,WEDA,FIDI JAYA,82,02,030,020,8202030020,HALMAHERA TENGAH,BADAN PUSAT STATISTIK,8202030,POLY,8202030020,       82.000000,MALUKU UTARA,        2.000000,HALMAHERA TENGAH,       30.000000,WEDA,       20.000000,FIDI JAYA,      987.000000,      831.000000,      650.000000,      281.000000,        0.000000,      0.43230769231,-214748364,1782,      0.83522727273,352,294,Ternate,Halmahera
MALUKU UTARA,PATANI BARAT,BANEMO,82,02,044,002,8202044002,HALMAHERA TENGAH,BADAN PUSAT STATISTIK,8202044,POLY,8202044002,       82.000000,MALUKU UTARA,        2.000000,HALMAHERA TENGAH,       44.000000,PATANI BARAT,        2.000000,BANEMO,      292.000000,      329.000000,      174.000000,        0.000000,      160.000000,      0.00000000000,-214748364,597,      0.00000000000,101,0,Ternate,Halmahera
MALUKU UTARA,PATANI UTARA,MASURE,82,02,043,004,8202043004,HALMAHERA TENGAH,BADAN PUSAT STATISTIK,8202043,POLY,8202043004,       82.000000,MALUKU UTARA,        2.000000,HALMAHERA TENGAH,       43.000000,PATANI UTARA,        4.000000,MASURE,      327.000000,      320.000000,      150.000000,        0.000000,      150.000000,      0.00000000000,-214748364,635,      0.00000000000,109,0,Ternate,Halmahera
MALUKU UTARA,WEDA TENGAH,KOBE,82,02,033,001,8202033001,HALMAHERA TENGAH,BADAN PUSAT STATISTIK,8202033,POLY,8202033001,       82.000000,MALUKU UTARA,        2.000000,HALMAHERA TENGAH,       33.000000,WEDA TENGAH,        1.000000,KOBE,      233.000000,      199.000000,      104.000000,        0.000000,       10.000000,      0.00000000000,-214748364,370,      0.00000000000,69,0,Ternate,Halmahera
MALUKU UTARA,WEDA,SIDANGA,82,02,030,021,8202030021,HALMAHERA TENGAH,BADAN PUSAT STATISTIK,8202030,POLY,8202030021,       82.000000,MALUKU UTARA,        2.000000,HALMAHERA TENGAH,       30.000000,WEDA,       21.000000,SIDANGA,      351.000000,      343.000000,      184.000000,        0.000000,       87.000000,      0.00000000000,-214748364,634,      0.00892857143,112,1,Ternate,Halmahera
MALUKU UTARA,PATANI UTARA,PENITI,82,02,043,003,8202043003,HALMAHERA TENGAH,BADAN PUSAT STATISTIK,8202043,POLY,8202043003,       82.000000,MALUKU UTARA,        2.000000,HALMAHERA TENGAH,       43.000000,PATANI UTARA,        3.000000,PENITI,      463.000000,      404.000000,      161.000000,        0.000000,      161.000000,      0.00000000000,-214748364,1362,      0.00480769231,208,1,Ternate,Halmahera
MALUKU UTARA,WEDA UTARA,SAGEA,82,02,032,002,8202032002,HALMAHERA TENGAH,BADAN PUSAT STATISTIK,8202032,POLY,8202032002,       82.000000,MALUKU UTARA,        2.000000,HALMAHERA TENGAH,       32.000000,WEDA UTARA,        2.000000,SAGEA,      351.000000,      439.000000,      173.000000,        0.000000,      173.000000,      0.00000000000,-214748364,1309,      0.00000000000,206,0,Ternate,Halmahera
MALUKU UTARA,PATANI BARAT,MOREALA,82,02,044,004,8202044004,HALMAHERA TENGAH,BADAN PUSAT STATISTIK,8202044,POLY,8202044004,       82.000000,MALUKU UTARA,        2.000000,HALMAHERA TENGAH,       44.000000,PATANI BARAT,        4.000000,MOREALA,      350.000000,      355.000000,      153.000000,        0.000000,      120.000000,      0.00000000000,-214748364,663,      0.00000000000,128,0,Ternate,Halmahera
MALUKU UTARA,WEDA TENGAH,SAWAI ITEPO,82,02,033,002,8202033002,HALMAHERA TENGAH,BADAN PUSAT STATISTIK,8202033,POLY,8202033002,       82.000000,MALUKU UTARA,        2.000000,HALMAHERA TENGAH,       33.000000,WEDA TENGAH,        2.000000,SAWAI ITEPO,      182.000000,      247.000000,      116.000000,        0.000000,       98.000000,      0.00000000000,-214748364,584,      0.00000000000,92,0,Ternate,Halmahera
MALUKU UTARA,PATANI BARAT,BOBANE JAYA,82,02,044,003,8202044003,HALMAHERA TENGAH,BADAN PUSAT STATISTIK,8202044,POLY,8202044003,       82.000000,MALUKU UTARA,        2.000000,HALMAHERA TENGAH,       44.000000,PATANI BARAT,        3.000000,BOBANE JAYA,      598.000000,      557.000000,      260.000000,        0.000000,      182.000000,      0.00000000000,-214748364,1113,      0.00000000000,179,0,Ternate,Halmahera
MALUKU UTARA,PATANI BARAT,SIBENPOPO,82,02,044,005,8202044005,HALMAHERA TENGAH,BADAN PUSAT STATISTIK,8202044,POLY,8202044005,       82.000000,MALUKU UTARA,        2.000000,HALMAHERA TENGAH,       44.000000,PATANI BARAT,        5.000000,SIBENPOPO,      224.000000,      202.000000,       99.000000,        0.000000,       99.000000,      0.00000000000,-214748364,452,      0.00000000000,87,0,Ternate,Halmahera
MALUKU UTARA,PATANI UTARA,SAKAM,82,02,043,005,8202043005,HALMAHERA TENGAH,BADAN PUSAT STATISTIK,8202043,POLY,8202043005,       82.000000,MALUKU UTARA,        2.000000,HALMAHERA TENGAH,       43.000000,PATANI UTARA,        5.000000,SAKAM,      415.000000,      367.000000,      170.000000,        0.000000,       26.000000,      0.00000000000,-214748364,763,      0.00000000000,132,0,Ternate,Halmahera
MALUKU UTARA,WEDA UTARA,DOTTE,82,02,032,007,8202032007,HALMAHERA TENGAH,BADAN PUSAT STATISTIK,8202032,POLY,8202032007,       82.000000,MALUKU UTARA,        2.000000,HALMAHERA TENGAH,       32.000000,WEDA UTARA,        7.000000,DOTTE,      295.000000,      273.000000,      111.000000,        0.000000,      111.000000,      0.00000000000,-214748364,593,      0.00000000000,110,0,Ternate,Halmahera
MALUKU UTARA,WEDA UTARA,MESSA,82,02,032,006,8202032006,HALMAHERA TENGAH,BADAN PUSAT STATISTIK,8202032,POLY,8202032006,       82.000000,MALUKU UTARA,        2.000000,HALMAHERA TENGAH,       32.000000,WEDA UTARA,        6.000000,MESSA,      493.000000,      424.000000,      215.000000,        0.000000,      215.000000,      0.00000000000,-214748364,912,      0.00000000000,177,0,Ternate,Halmahera
MALUKU UTARA,WEDA UTARA,YEKE,82,02,032,005,8202032005,HALMAHERA TENGAH,BADAN PUSAT STATISTIK,8202032,POLY,8202032005,       82.000000,MALUKU UTARA,        2.000000,HALMAHERA TENGAH,       32.000000,WEDA UTARA,        5.000000,YEKE,      296.000000,      285.000000,      180.000000,        0.000000,      100.000000,      0.00000000000,-214748364,567,      0.00000000000,129,0,Ternate,Halmahera
MALUKU UTARA,WEDA UTARA,WALEH,82,02,032,004,8202032004,HALMAHERA TENGAH,BADAN PUSAT STATISTIK,8202032,POLY,8202032004,       82.000000,MALUKU UTARA,        2.000000,HALMAHERA TENGAH,       32.000000,WEDA UTARA,        4.000000,WALEH,      328.000000,      326.000000,      127.000000,        0.000000,       95.000000,      0.00000000000,-214748364,630,      0.00000000000,142,0,Ternate,Halmahera
MALUKU UTARA,WEDA UTARA,FRITU,82,02,032,003,8202032003,HALMAHERA TENGAH,BADAN PUSAT STATISTIK,8202032,POLY,8202032003,       82.000000,MALUKU UTARA,        2.000000,HALMAHERA TENGAH,       32.000000,WEDA UTARA,        3.000000,FRITU,      414.000000,      408.000000,      202.000000,        0.000000,      200.000000,      0.00000000000,-214748364,793,      0.00000000000,160,0,Ternate,Halmahera
MALUKU UTARA,WEDA UTARA,GEMAF,82,02,032,001,8202032001,HALMAHERA TENGAH,BADAN PUSAT STATISTIK,8202032,POLY,8202032001,       82.000000,MALUKU UTARA,        2.000000,HALMAHERA TENGAH,       32.000000,WEDA UTARA,        1.000000,GEMAF,      517.000000,      300.000000,      176.000000,        0.000000,       78.000000,      0.00000000000,-214748364,766,      0.00000000000,140,0,Ternate,Halmahera
MALUKU UTARA,WEDA UTARA,UPT WALEH,82,02,032,008,8202032008,HALMAHERA TENGAH,BADAN PUSAT STATISTIK,8202032,POLY,8202032008,       82.000000,MALUKU UTARA,        2.000000,HALMAHERA TENGAH,       32.000000,WEDA UTARA,        8.000000,UPT. WALEH,      326.000000,      300.000000,      180.000000,        0.000000,        5.000000,      0.00000000000,-214748364,630,      0.00000000000,157,0,Ternate,Halmahera
MALUKU UTARA,WEDA TENGAH,LELILEF WAIBULAN,82,02,033,003,8202033003,HALMAHERA TENGAH,BADAN PUSAT STATISTIK,8202033,POLY,8202033003,       82.000000,MALUKU UTARA,        2.000000,HALMAHERA TENGAH,       33.000000,WEDA TENGAH,        3.000000,LELILEF WAIBULAN,      498.000000,      462.000000,      220.000000,        0.000000,      120.000000,      0.00000000000,-214748364,1014,      0.00000000000,187,0,Ternate,Halmahera
MALUKU UTARA,WEDA TENGAH,LELILEF SAWAI,82,02,033,004,8202033004,HALMAHERA TENGAH,BADAN PUSAT STATISTIK,8202033,POLY,8202033004,       82.000000,MALUKU UTARA,        2.000000,HALMAHERA TENGAH,       33.000000,WEDA TENGAH,        4.000000,LELILEF SAWAI,      498.000000,      382.000000,      196.000000,        0.000000,      120.000000,      0.00000000000,-214748364,953,      0.00000000000,166,0,Ternate,Halmahera
MALUKU UTARA,WEDA TENGAH,WOEKOBE,82,02,033,005,8202033005,HALMAHERA TENGAH,BADAN PUSAT STATISTIK,8202033,POLY,8202033005,       82.000000,MALUKU UTARA,        2.000000,HALMAHERA TENGAH,       33.000000,WEDA TENGAH,        5.000000,WOEKOB,      210.000000,      229.000000,      125.000000,        0.000000,        6.000000,      0.00000000000,-214748364,1021,      0.00000000000,261,0,Ternate,Halmahera
MALUKU UTARA,PATANI,WAILEGI,82,02,042,002,8202042002,HALMAHERA TENGAH,BADAN PUSAT STATISTIK,8202042,POLY,8202042002,       82.000000,MALUKU UTARA,        2.000000,HALMAHERA TENGAH,       42.000000,PATANI,        2.000000,WAILEGI,      335.000000,      343.000000,      142.000000,      127.000000,        0.000000,      0.89436619718,-214748364,664,      0.94354838710,124,117,Ternate,Halmahera
MALUKU UTARA,PULAU GEBE,UMIYAL,82,02,041,005,8202041005,HALMAHERA TENGAH,BADAN PUSAT STATISTIK,8202041,POLY,8202041005,       82.000000,MALUKU UTARA,        2.000000,HALMAHERA TENGAH,       41.000000,PULAU GEBE,        5.000000,UMIYAL,      282.000000,      317.000000,      142.000000,        0.000000,       60.000000,      0.00000000000,-214748364,583,      0.00000000000,111,0,Ternate,Halmahera
MALUKU UTARA,LOLODA,KAHATOLA,82,01,140,022,8201140022,HALMAHERA BARAT,BADAN PUSAT STATISTIK,8201140,POLY,8201140022,       82.000000,MALUKU UTARA,        1.000000,HALMAHERA BARAT,      140.000000,LOLODA,       22.000000,KAHATOLA,      269.000000,      253.000000,      118.000000,        0.000000,        7.000000,      0.00000000000,-214748364,393,      0.00000000000,83,0,Ternate,Halmahera
MALUKU UTARA,JAILOLO SELATAN,TEWE,82,01,091,003,8201091003,HALMAHERA BARAT,BADAN PUSAT STATISTIK,8201091,POLY,8201091003,       82.000000,MALUKU UTARA,        1.000000,HALMAHERA BARAT,       91.000000,JAILOLO SELATAN,        3.000000,TEWE,      199.000000,      172.000000,       74.000000,        0.000000,        5.000000,      0.00000000000,-214748364,339,      0.00000000000,82,0,Ternate,Halmahera
MALUKU UTARA,JAILOLO SELATAN,DODINGA,82,01,091,004,8201091004,HALMAHERA BARAT,BADAN PUSAT STATISTIK,8201091,POLY,8201091004,       82.000000,MALUKU UTARA,        1.000000,HALMAHERA BARAT,       91.000000,JAILOLO SELATAN,        4.000000,DODINGA,      526.000000,      525.000000,      213.000000,      162.000000,        4.000000,      0.76056338028,-214748364,1081,      0.47058823529,238,112,Ternate,Halmahera
MALUKU UTARA,JAILOLO SELATAN,BANGKIT RAHMAT,82,01,091,017,8201091017,HALMAHERA BARAT,BADAN PUSAT STATISTIK,8201091,POLY,8201091017,       82.000000,MALUKU UTARA,        1.000000,HALMAHERA BARAT,       91.000000,JAILOLO SELATAN,       17.000000,BANGKIT RAHMAT,      212.000000,      170.000000,       99.000000,       67.000000,        2.000000,      0.67676767677,-214748364,526,      0.52777777778,108,57,Ternate,Halmahera
MALUKU UTARA,JAILOLO SELATAN,DOMATO,82,01,091,012,8201091012,HALMAHERA BARAT,BADAN PUSAT STATISTIK,8201091,POLY,8201091012,       82.000000,MALUKU UTARA,        1.000000,HALMAHERA BARAT,       91.000000,JAILOLO SELATAN,       12.000000,DOMATO,      487.000000,      449.000000,      184.000000,      173.000000,        1.000000,      0.94021739130,-214748364,914,      0.67021276596,188,126,Ternate,Halmahera
MALUKU UTARA,JAILOLO SELATAN,SIDANGOLI DEHE,82,01,091,010,8201091010,HALMAHERA BARAT,BADAN PUSAT STATISTIK,8201091,POLY,8201091010,       82.000000,MALUKU UTARA,        1.000000,HALMAHERA BARAT,       91.000000,JAILOLO SELATAN,       10.000000,SIDANGOLI DEHE,      887.000000,      859.000000,      420.000000,      397.000000,        7.000000,      0.94523809524,-214748364,1772,      0.89769820972,391,351,Ternate,Halmahera
MALUKU UTARA,JAILOLO SELATAN,AKE JAILOLO,82,01,091,009,8201091009,HALMAHERA BARAT,BADAN PUSAT STATISTIK,8201091,POLY,8201091009,       82.000000,MALUKU UTARA,        1.000000,HALMAHERA BARAT,       91.000000,JAILOLO SELATAN,        9.000000,AKE JAILOLO,      185.000000,      166.000000,       92.000000,       58.000000,        0.000000,      0.63043478261,-214748364,334,      0.66176470588,68,45,Ternate,Halmahera
MALUKU UTARA,JAILOLO SELATAN,MOISO,82,01,091,018,8201091018,HALMAHERA BARAT,BADAN PUSAT STATISTIK,8201091,POLY,8201091018,       82.000000,MALUKU UTARA,        1.000000,HALMAHERA BARAT,       91.000000,JAILOLO SELATAN,       18.000000,MOISO,      293.000000,      326.000000,      130.000000,      105.000000,        3.000000,      0.80769230769,-214748364,576,      0.99152542373,118,117,Ternate,Halmahera
MALUKU UTARA,JAILOLO SELATAN,GAMLENGE,82,01,091,013,8201091013,HALMAHERA BARAT,BADAN PUSAT STATISTIK,8201091,POLY,8201091013,       82.000000,MALUKU UTARA,        1.000000,HALMAHERA BARAT,       91.000000,JAILOLO SELATAN,       13.000000,GAMLENGE,      271.000000,      268.000000,      146.000000,      105.000000,        2.000000,      0.71917808219,-214748364,510,      0.72950819672,122,89,Ternate,Halmahera
MALUKU UTARA,JAILOLO SELATAN,SIDANGOLI GAM,82,01,091,011,8201091011,HALMAHERA BARAT,BADAN PUSAT STATISTIK,8201091,POLY,8201091011,       82.000000,MALUKU UTARA,        1.000000,HALMAHERA BARAT,       91.000000,JAILOLO SELATAN,       11.000000,SIDANGOLI GAM,     1216.000000,     1247.000000,      615.000000,      584.000000,        2.000000,      0.94959349593,-214748364,2401,      0.90016920474,591,532,Ternate,Halmahera
