"Name","Ei_subarea.x","Full_population.x","Ho_size.x","Pln_cabang.x","Pop.x","Provinsi.x","Target_household_penetration_rate.x","X.x","Xy_source.x","Y.x","Metric...System","Demographics...Projected.household.count.y","Demand..household....Target.household.count.y","Demand...Projected.nodal.demand.per.year.y","System..grid....Transformer.cost.y","Demographics...Population.count.y","Demographics...Projected.population.count.y","order","piece","group","id","fake.node","root","branch","dist","MV.line.per.kwh","sequence","depth","Total.Downstream.Demand.kWh","Total.Downstream.Network.Extent.m","Phase","CummulativeNetworkExtent.m","CummulativeHousesConnected.qty"
8.20603e+11,"Halmahera",63,3.671111111,"Ternate",4.059972,"MALUKU UTARA",0.064444,128.131906,"BIG_Settlements",1.083331,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20603e+11,"Halmahera",1066,3.671111111,"Ternate",68.697304,"MALUKU UTARA",0.064444,128.142024,"BIG_Settlements",1.079534,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20603e+11,"Halmahera",655,4.366666667,"Ternate",406.1,"MALUKU UTARA",0.62,128.118044,"BIG_Settlements",1.288118,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20603e+11,"Halmahera",7,3.507462687,"Ternate",0.452739,"MALUKU UTARA",0.064677,128.135047,"BIG_Settlements",1.086104,"off-grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20603e+11,"Halmahera",764,4.467836257,"Ternate",473.590612,"MALUKU UTARA",0.619883,128.087308,"BIG_Settlements",1.258534,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20603e+11,"Halmahera",523,3.671111111,"Ternate",33.704212,"MALUKU UTARA",0.064444,128.158228,"BIG_Settlements",1.082205,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20603e+11,"Halmahera",2206,3.911347518,"Ternate",625.815728,"MALUKU UTARA",0.283688,128.207346,"BIG_Settlements",1.121143,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20603e+11,"Halmahera",1405,3.709183673,"Ternate",82.435565,"MALUKU UTARA",0.058673,128.187286,"BIG_Settlements",1.091651,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20603e+11,"Halmahera",782,4.926829268,"Ternate",143.048914,"MALUKU UTARA",0.182927,128.117348,"BIG_Settlements",1.248491,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20603e+11,"Halmahera",26,4.926829268,"Ternate",4.756102,"MALUKU UTARA",0.182927,128.116539,"BIG_Settlements",1.249388,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20603e+11,"Halmahera",153,4.820652174,"Ternate",81.489177,"MALUKU UTARA",0.532609,128.162036,"BIG_Settlements",1.250408,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20603e+11,"Halmahera",304,3.887850467,"Ternate",147.738224,"MALUKU UTARA",0.485981,128.218166,"BIG_Settlements",1.181061,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20603e+11,"Halmahera",9,4.820652174,"Ternate",4.793481,"MALUKU UTARA",0.532609,128.161084,"BIG_Settlements",1.24982,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20603e+11,"Halmahera",0,4.373134328,"Ternate",0,"MALUKU UTARA",0.410448,128.115467,"BIG_Settlements",1.248392,"unelectrified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20603e+11,"Halmahera",528,3.887850467,"Ternate",256.597968,"MALUKU UTARA",0.485981,128.219202,"BIG_Settlements",1.174129,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20603e+11,"Halmahera",17,3.709183673,"Ternate",0.997441,"MALUKU UTARA",0.058673,128.229838,"BIG_Settlements",1.10075,"off-grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20603e+11,"Halmahera",22,3.709183673,"Ternate",1.290806,"MALUKU UTARA",0.058673,128.252884,"BIG_Settlements",1.066478,"off-grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20604e+11,"11",1111,3.953736655,"Ternate",1111,"MALUKU UTARA",1,128.5009164,"BPS_Centroids",1.104187977,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20604e+11,"Halmahera",1351,4.255208333,"Ternate",682.536008,"MALUKU UTARA",0.505208,128.297272,"BIG_Settlements",0.88904,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20604e+11,"11",419,3.299212598,"Ternate",419,"MALUKU UTARA",1,128.6550162,"BPS_Centroids",1.487435246,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20604e+11,"Halmahera",497,3.896039604,"Ternate",497,"MALUKU UTARA",1,128.690826,"BIG_Settlements",1.108856,"mini-grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20604e+11,"Halmahera",233,4.93442623,"Ternate",233,"MALUKU UTARA",1,128.749558,"BIG_Settlements",1.381573,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20604e+11,"11",310,4.428571429,"Ternate",310,"MALUKU UTARA",1,128.3921243,"BPS_Centroids",1.018274319,"mini-grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20604e+11,"Halmahera",679,4.352564103,"Ternate",679,"MALUKU UTARA",1,128.684265,"BIG_Settlements",1.473409,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20604e+11,"Halmahera",1096,4.744588745,"Ternate",564.606592,"MALUKU UTARA",0.515152,128.292072,"BIG_Settlements",0.879958,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20604e+11,"Halmahera",228,3.507692308,"Ternate",228,"MALUKU UTARA",1,128.506962,"BIG_Settlements",0.973633,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20604e+11,"Halmahera",183,5.721649485,"Ternate",183,"MALUKU UTARA",1,128.557849,"BIG_Settlements",0.999617,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20604e+11,"11",113,4.185185185,"Ternate",113,"MALUKU UTARA",1,128.425225,"BPS_Centroids",1.073647784,"mini-grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20604e+11,"Halmahera",1555,6.479166667,"Ternate",1555,"MALUKU UTARA",1,128.517484,"BIG_Settlements",0.972033,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20604e+11,"11",21,3,"Ternate",21,"MALUKU UTARA",1,128.4896727,"BPS_Centroids",1.020879797,"mini-grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20604e+11,"Halmahera",1553,3.706443914,"Ternate",1553,"MALUKU UTARA",1,128.743858,"BIG_Settlements",1.337605,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20604e+11,"Halmahera",670,4.93442623,"Ternate",670,"MALUKU UTARA",1,128.751154,"BIG_Settlements",1.38196,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20604e+11,"Halmahera",5,3.76,"Ternate",5,"MALUKU UTARA",1,128.647252,"BIG_Settlements",1.054917,"off-grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20604e+11,"Halmahera",2284,3.70178282,"Ternate",1558.450856,"MALUKU UTARA",0.682334,128.295087,"BIG_Settlements",0.883005,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20604e+11,"Halmahera",163,4.00952381,"Ternate",163,"MALUKU UTARA",1,128.476401,"BIG_Settlements",0.979817,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20604e+11,"Halmahera",162,3.76,"Ternate",162,"MALUKU UTARA",1,128.593857,"BIG_Settlements",1.076013,"mini-grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20604e+11,"Halmahera",401,4.484210526,"Ternate",401,"MALUKU UTARA",1,128.702272,"BIG_Settlements",1.23517,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20604e+11,"Halmahera",169,4.611428571,"Ternate",169,"MALUKU UTARA",1,128.609842,"BIG_Settlements",1.042529,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20604e+11,"Halmahera",290,3.896039604,"Ternate",290,"MALUKU UTARA",1,128.693946,"BIG_Settlements",1.076608,"mini-grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20604e+11,"11",233,3.426470588,"Ternate",233,"MALUKU UTARA",1,128.6516487,"BPS_Centroids",1.4522378,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20604e+11,"Halmahera",391,4.00952381,"Ternate",391,"MALUKU UTARA",1,128.474227,"BIG_Settlements",0.975524,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20604e+11,"Halmahera",287,4.00952381,"Ternate",287,"MALUKU UTARA",1,128.471327,"BIG_Settlements",0.977193,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20604e+11,"Halmahera",643,4.946153846,"Ternate",54.407445,"MALUKU UTARA",0.084615,128.282627,"BIG_Settlements",0.873975,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20604e+11,"Halmahera",58,5.721649485,"Ternate",58,"MALUKU UTARA",1,128.558283,"BIG_Settlements",1.000156,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20604e+11,"Halmahera",1928,4,"Ternate",232.000096,"MALUKU UTARA",0.120332,128.286836,"BIG_Settlements",0.876796,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20604e+11,"Halmahera",245,3.855421687,"Ternate",245,"MALUKU UTARA",1,128.372112,"BIG_Settlements",0.917032,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20604e+11,"Halmahera",314,5.721649485,"Ternate",314,"MALUKU UTARA",1,128.547882,"BIG_Settlements",0.991903,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20604e+11,"Halmahera",638,4.611428571,"Ternate",638,"MALUKU UTARA",1,128.623908,"BIG_Settlements",1.047455,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20604e+11,"Halmahera",75,3.855421687,"Ternate",75,"MALUKU UTARA",1,128.358792,"BIG_Settlements",0.919894,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20604e+11,"Halmahera",115,3.76,"Ternate",115,"MALUKU UTARA",1,128.620106,"BIG_Settlements",1.07061,"mini-grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20604e+11,"Halmahera",1011,5.524590164,"Ternate",1011,"MALUKU UTARA",1,128.695421,"BIG_Settlements",1.511864,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20604e+11,"Halmahera",681,4.450980392,"Ternate",124.627767,"MALUKU UTARA",0.183007,128.28452,"BIG_Settlements",0.873121,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20604e+11,"Halmahera",1285,5,"Ternate",1285,"MALUKU UTARA",1,128.722451,"BIG_Settlements",1.571473,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20604e+11,"Halmahera",451,4.484210526,"Ternate",451,"MALUKU UTARA",1,128.706344,"BIG_Settlements",1.266302,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20604e+11,"Halmahera",283,4.255208333,"Ternate",142.973864,"MALUKU UTARA",0.505208,128.310042,"BIG_Settlements",0.920328,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20701e+11,"Morotai",0,4.407142857,"Ternate",0,"MALUKU UTARA",0.4,128.361218,"BIG_Settlements",2.045406,"unelectrified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20701e+11,"Morotai",221,3.946428571,"Ternate",114.446397,"MALUKU UTARA",0.517857,128.280689,"BIG_Settlements",2.125868,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20701e+11,"Morotai",534,3.682758621,"Ternate",313.034538,"MALUKU UTARA",0.586207,128.28031,"BIG_Settlements",2.010878,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20701e+11,"Morotai",14,3.407608696,"Ternate",6.163038,"MALUKU UTARA",0.440217,128.40216,"BIG_Settlements",2.058756,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20701e+11,"Morotai",370,3.7,"Ternate",370,"MALUKU UTARA",1,128.211579,"BIG_Settlements",2.055217,"mini-grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20701e+11,"Morotai",1122,3.777777778,"Ternate",79.333254,"MALUKU UTARA",0.070707,128.296592,"BIG_Settlements",2.04882,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20701e+11,"Morotai",1382,4.30529595,"Ternate",942.859826,"MALUKU UTARA",0.682243,128.309898,"BIG_Settlements",2.101079,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20701e+11,"Morotai",703,4.234939759,"Ternate",0,"MALUKU UTARA",0,128.293889,"BIG_Settlements",2.051588,"unelectrified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20701e+11,"Morotai",1704,4.939130435,"Ternate",0,"MALUKU UTARA",0,128.297873,"BIG_Settlements",2.052019,"unelectrified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20701e+11,"Morotai",494,3.553956835,"Ternate",348.287784,"MALUKU UTARA",0.705036,128.253936,"BIG_Settlements",2.105727,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20701e+11,"Morotai",452,4.6,"Ternate",180.8,"MALUKU UTARA",0.4,128.448973,"BIG_Settlements",2.060711,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20701e+11,"Morotai",1273,4.6,"Ternate",509.2,"MALUKU UTARA",0.4,128.475903,"BIG_Settlements",2.056633,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20701e+11,"Morotai",589,3.407608696,"Ternate",259.287813,"MALUKU UTARA",0.440217,128.399071,"BIG_Settlements",2.057516,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20701e+11,"Morotai",301,4.362318841,"Ternate",126.50729,"MALUKU UTARA",0.42029,128.378605,"BIG_Settlements",2.052417,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20701e+11,"Morotai",15,3.407608696,"Ternate",6.603255,"MALUKU UTARA",0.440217,128.401625,"BIG_Settlements",2.058894,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20701e+11,"Morotai",730,3.273542601,"Ternate",330.62795,"MALUKU UTARA",0.452915,128.289759,"BIG_Settlements",2.026984,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20701e+11,"Morotai",1145,4.045936396,"Ternate",400.547335,"MALUKU UTARA",0.349823,128.302681,"BIG_Settlements",2.036414,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20701e+11,"Morotai",311,4.712121212,"Ternate",202.621165,"MALUKU UTARA",0.651515,128.368565,"BIG_Settlements",2.046555,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20701e+11,"Morotai",442,3.480314961,"Ternate",442,"MALUKU UTARA",1,128.192752,"BIG_Settlements",2.125452,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20701e+11,"Morotai",617,4.407142857,"Ternate",246.8,"MALUKU UTARA",0.4,128.362796,"BIG_Settlements",2.045362,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20701e+11,"Morotai",726,4.683870968,"Ternate",426.232422,"MALUKU UTARA",0.587097,128.359141,"BIG_Settlements",2.044491,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20701e+11,"Morotai",899,4.181395349,"Ternate",200.707144,"MALUKU UTARA",0.223256,128.418986,"BIG_Settlements",2.059038,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20701e+11,"Morotai",2306,4.639839034,"Ternate",148.474116,"MALUKU UTARA",0.064386,128.294928,"BIG_Settlements",2.055143,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20701e+11,"Morotai",1021,3.180685358,"Ternate",458.018558,"MALUKU UTARA",0.448598,128.292362,"BIG_Settlements",2.048845,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20701e+11,"Morotai",9,3.407608696,"Ternate",3.961953,"MALUKU UTARA",0.440217,128.401246,"BIG_Settlements",2.05854,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20702e+11,"Morotai",1220,4.88,"Ternate",292.8,"MALUKU UTARA",0.24,128.584787,"BIG_Settlements",2.1584,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20702e+11,"Morotai",839,4.133004926,"Ternate",409.167715,"MALUKU UTARA",0.487685,128.544027,"BIG_Settlements",2.101117,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20702e+11,"Morotai",0,3.701298701,"Ternate",0,"MALUKU UTARA",0.519481,128.584251,"BIG_Settlements",2.15545,"unelectrified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20702e+11,"Morotai",1617,3.953545232,"Ternate",1269.087897,"MALUKU UTARA",0.784841,128.608427,"BIG_Settlements",2.197984,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20702e+11,"Morotai",285,3.701298701,"Ternate",148.052085,"MALUKU UTARA",0.519481,128.584436,"BIG_Settlements",2.154071,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20702e+11,"Morotai",741,3.368181818,"Ternate",191.986431,"MALUKU UTARA",0.259091,128.593319,"BIG_Settlements",2.176588,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20702e+11,"Morotai",2161,3.706689537,"Ternate",1293.635108,"MALUKU UTARA",0.598628,128.554068,"BIG_Settlements",2.106017,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20702e+11,"Morotai",112,3.2,"Ternate",96.000016,"MALUKU UTARA",0.857143,128.616217,"BIG_Settlements",2.227136,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20702e+11,"Morotai",751,4.291428571,"Ternate",390.52,"MALUKU UTARA",0.52,128.541766,"BIG_Settlements",2.092832,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20703e+11,"Morotai",82,3.352272727,"Ternate",53.579538,"MALUKU UTARA",0.653409,128.249803,"BIG_Settlements",2.239334,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20703e+11,"Morotai",636,4.818181818,"Ternate",539.63646,"MALUKU UTARA",0.848485,128.212558,"BIG_Settlements",2.196699,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20703e+11,"Morotai",435,3.352272727,"Ternate",284.232915,"MALUKU UTARA",0.653409,128.251705,"BIG_Settlements",2.238699,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20703e+11,"Morotai",306,4.08,"Ternate",8.160102,"MALUKU UTARA",0.026667,128.273066,"BIG_Settlements",2.196718,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20703e+11,"Morotai",21,3.619047619,"Ternate",21,"MALUKU UTARA",1,128.231546,"BIG_Settlements",2.31049,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20703e+11,"Morotai",170,4.148148148,"Ternate",34.62968,"MALUKU UTARA",0.203704,128.249293,"BIG_Settlements",2.192664,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20703e+11,"Morotai",428,3.619047619,"Ternate",428,"MALUKU UTARA",1,128.232839,"BIG_Settlements",2.314915,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20703e+11,"Morotai",1103,3.616393443,"Ternate",162.737723,"MALUKU UTARA",0.147541,128.181739,"BIG_Settlements",2.296646,"mini-grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20703e+11,"Morotai",524,3.579925651,"Ternate",280.505584,"MALUKU UTARA",0.535316,128.242764,"BIG_Settlements",2.20684,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.20703e+11,"Morotai",1162,4.077192982,"Ternate",163.087862,"MALUKU UTARA",0.140351,128.202327,"BIG_Settlements",2.278886,"grid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
